Ticker;Name;Market Cap;12M IVOL 100% Mny;R&D/Net Sales:Q;;;;
ANGO US Equity;ANGIODYNAMICS INC;618191424;36.19231415;7.615383148;;;;
ALR US Equity;ALERE INC;3390493696;39.30731201;5.397060871;;;;
CTLT US Equity;CATALENT INC;3363212800;44.42499924;2.668476105;;;;
ACHC US Equity;ACADIA HEALTHCARE CO INC;2896272384;49.41737366;0;;;;
INGN US Equity;INOGEN INC;1360910848;44.55431366;2.480613947;;;;
EVT GR Equity;EVOTEC AG;1044333440;33.16412354;8.334625244;;;;
EKTAB SS Equity;ELEKTA AB-B SHS;3395771648;26.04331207;11.62695217;;;;
ANIP US Equity;ANI PHARMACEUTICALS INC;702661952;43.82531357;2.702141047;;;;
BKD US Equity;BROOKDALE SENIOR LIVING INC;2310874880;48.65050125;0;;;;
RGEN US Equity;REPLIGEN CORP;1042698112;33.98199844;7.642744064;;;;
BEAT US Equity;BIOTELEMETRY INC;630965696;40.71968842;4.027895927;;;;
OME US Equity;OMEGA PROTEIN CORP;562070912;47.17612457;0.556306005;;;;
SGRY US Equity;SURGERY PARTNERS INC;768625792;47.90662384;0;;;;
PHIA NA Equity;KONINKLIJKE PHILIPS NV;28434395136;22.89362526;10.20685005;;;;
ISRG US Equity;INTUITIVE SURGICAL INC;24572190720;24.96450043;9.166789055;;;;
ABT US Equity;ABBOTT LABORATORIES;56551407616;23.80181313;6.63900423;;;;
MASI US Equity;MASIMO CORP;3348269824;28.29737473;9.350259781;;;;
CIVI US Equity;CIVITAS SOLUTIONS INC;740602624;46.71131134;0;;;;
NUVA US Equity;NUVASIVE INC;3391454976;35.79618835;5.22263813;;;;
DRW3 GR Equity;DRAEGERWERK AG - PREF;1334872192;28.72649956;9.014444351;;;;
ALGN US Equity;ALIGN TECHNOLOGY INC;7660541952;30.46850014;7.327999115;;;;
TVTY US Equity;TIVITY HEALTH INC;880046784;45.94649887;0;;;;
BIO US Equity;BIO-RAD LABORATORIES-A;5389234688;25.10981178;9.813167572;;;;
AFX GR Equity;CARL ZEISS MEDITEC AG - BR;3001503488;22.4636879;11.39562893;;;;
ZTS US Equity;ZOETIS INC;26434854912;25.96937561;7.252215862;;;;
TECH US Equity;BIO-TECHNE CORP;3836550656;25.12862587;9.775542259;;;;
HOLX US Equity;HOLOGIC INC;11162020864;25.55050087;8.599340439;;;;
SEM US Equity;SELECT MEDICAL HOLDINGS CORP;1739623936;43.70449829;0;;;;
MOH US Equity;MOLINA HEALTHCARE INC;3083107328;43.23418808;0;;;;
TMO US Equity;THERMO FISHER SCIENTIFIC INC;55738060800;25.41581345;4.081586838;;;;
INVA US Equity;INNOVIVA INC;1163425920;41.4070015;0.858627021;;;;
A US Equity;AGILENT TECHNOLOGIES INC;14658833408;25.80562592;7.560756207;;;;
SYK US Equity;STRYKER CORP;44863057920;22.13781166;6.494882107;;;;
IDXX US Equity;IDEXX LABORATORIES INC;10514217984;29.43637466;5.726419926;;;;
NEO US Equity;NEOGENOMICS INC;672855680;39.2516861;1.59148097;;;;
AMED US Equity;AMEDISYS INC;1431072128;42.07512665;0;;;;
PRGO US Equity;PERRIGO CO PLC;11933053952;32.73968887;3.705070019;;;;
REC IM Equity;RECORDATI SPA;5937590784;27.82281303;6.765607834;;;;
BDX US Equity;BECTON DICKINSON AND CO;35300564992;20.05681229;7.830392838;;;;
PTHN US Equity;PATHEON NV;4165075712;40.47312546;0.058800001;;;;
DHR US Equity;DANAHER CORP;53842092032;19.86687469;5.834805965;;;;
VAR US Equity;VARIAN MEDICAL SYSTEMS INC;8389975552;25.27662468;7.287671089;;;;
CNMD US Equity;CONMED CORP;1228972800;31.81912422;4.520216942;;;;
RMD US Equity;RESMED INC;8746908672;24.79912567;7.400579929;;;;
DIA IM Equity;DIASORIN SPA;3319235328;26.5510006;6.941998005;;;;
HYH US Equity;HALYARD HEALTH INC;1726011264;34.98849869;2.742137909;;;;
AIRM US Equity;AIR METHODS CORP;1159070080;40.3331871;0;;;;
ACET US Equity;ACETO CORP;660227776;38.67087555;0.820196986;;;;
ENSG US Equity;ENSIGN GROUP INC/THE;1125669376;40.11712646;0;;;;
ARA US Equity;AMERICAN RENAL ASSOCIATES HO;656872128;39.9436264;0;;;;
BAX US Equity;BAXTER INTERNATIONAL INC;24117409792;23.39649963;6.215794086;;;;
VIVO US Equity;MERIDIAN BIOSCIENCE INC;746973056;24.22712517;7.998212814;;;;
CBM US Equity;CAMBREX CORP;1734507392;32.92868805;3.212306023;;;;
PRAH US Equity;PRA HEALTH SCIENCES INC;3384858112;38.6233139;0;;;;
HAE US Equity;HAEMONETICS CORP/MASS;2076639360;31.22100067;3.784738064;;;;
PRSC US Equity;PROVIDENCE SERVICE CORP;538978688;38.45168686;0;;;;
ZBH US Equity;ZIMMER BIOMET HOLDINGS INC;20670914560;24.28837585;5.216063023;;;;
CI US Equity;CIGNA CORP;34246367232;31.6626873;0;;;;
BCR US Equity;CR BARD INC;16518424576;19.55618668;7.87769413;;;;
AET US Equity;AETNA INC;43515109376;29.75449944;0;;;;
ICUI US Equity;ICU MEDICAL INC;2406271488;29.91412544;3.75870204;;;;
SBS GR Equity;STRATEC BIOMEDICAL AG;572760832;30.17081261;3.749326944;;;;
ESRX US Equity;EXPRESS SCRIPTS HOLDING CO;42417360896;29.66537476;0;;;;
CNC US Equity;CENTENE CORP;9657109504;35.7421875;0;;;;
PKI US Equity;PERKINELMER INC;5712791552;24.61168671;6.053236008;;;;
FRE GR Equity;FRESENIUS SE & CO KGAA;42839961600;25.94968796;1.744107008;;;;
GN DC Equity;GN STORE NORD A/S;3212306432;20.77062416;8.171940804;;;;
PMC US Equity;PHARMERICA CORP;774163968;37.06481171;0;;;;
IART US Equity;INTEGRA LIFESCIENCES HOLDING;3207342336;24.84962463;6.041576862;;;;
WAT US Equity;WATERS CORP;10828853248;23.38912582;5.773778915;;;;
SAZ GR Equity;STADA ARZNEIMITTEL AG;3234040320;30.04862595;3.037420988;;;;
GRF SM Equity;GRIFOLS SA;12677809152;23.98118782;5.230926991;;;;
NEOG US Equity;NEOGEN CORP;2506071296;29.75768661;3.051246881;;;;
INCR US Equity;INC RESEARCH HOLDINGS INC-A;2820235520;35.48137665;0;;;;
HCA US Equity;HCA HEALTHCARE INC;27734235136;30.65281296;0;;;;
EVHC US Equity;ENVISION HEALTHCARE CORP;7428216320;34.29249954;0;;;;
HUM US Equity;HUMANA INC;30421112832;29.45812416;0;;;;
ANTM US Equity;ANTHEM INC;37874106368;27.97187424;0;;;;
STJ US Equity;ST JUDE MEDICAL INC;22911604736;6.708875179;12.20813942;;;;
HRC US Equity;HILL-ROM HOLDINGS INC;3689267200;25.11737442;4.532577991;;;;
COLOB DC Equity;COLOPLAST-B;14593848320;24.82312584;3.450119972;;;;
UHS US Equity;UNIVERSAL HEALTH SERVICES-B;10313785344;31.81518745;0;;;;
GETIB SS Equity;GETINGE AB-B SHS;3831911424;25.30868721;3.89666605;;;;
COO US Equity;COOPER COS INC/THE;8534239232;24.7215004;3.459146023;;;;
WCG US Equity;WELLCARE HEALTH PLANS INC;6071667200;31.24268723;0;;;;
VWR US Equity;VWR CORP;3292606720;31.54500008;0;;;;
MTD US Equity;METTLER-TOLEDO INTERNATIONAL;10981155840;20.95418739;4.632506847;;;;
VASC US Equity;VASCULAR SOLUTIONS INC;983613632;5.763875008;13.36987972;;;;
FME GR Equity;FRESENIUS MEDICAL CARE AG &;26067957760;24.88562584;0.954668999;;;;
LPNT US Equity;LIFEPOINT HEALTH INC;2280856064;30.82318687;0;;;;
LHCG US Equity;LHC GROUP INC;830682688;31.04500008;0;;;;
WST US Equity;WEST PHARMACEUTICAL SERVICES;6208208896;25.34199905;2.389168978;;;;
SCAI US Equity;SURGICAL CARE AFFILIATES INC;1869223424;30.5909996;0;;;;
PBH US Equity;PRESTIGE BRANDS HOLDINGS INC;2757869056;30.12768745;0;;;;
ABC US Equity;AMERISOURCEBERGEN CORP;17013446656;26.71750069;0;;;;
ICLR US Equity;ICON PLC;4132910080;28.73618698;0;;;;
CAH US Equity;CARDINAL HEALTH INC;23034955776;24.94637489;0;;;;
PINC US Equity;PREMIER INC-CLASS A;4245768448;27.67131233;0.257283986;;;;
MGLN US Equity;MAGELLAN HEALTH INC;1748919552;28.3635006;0;;;;
TFX US Equity;TELEFLEX INC;7099179008;20.76137543;3.306719065;;;;
MD US Equity;MEDNAX INC;6241856512;27.20899963;0;;;;
Q US Equity;QUINTILES IMS HOLDINGS INC;18722107392;24.53268814;0;;;;
USPH US Equity;U.S. PHYSICAL THERAPY INC;879039168;26.71312523;0;;;;
WOOF US Equity;VCA INC;5570133504;25.72200012;0;;;;
AMP IM Equity;AMPLIFON SPA;2159199744;26.1603756;0;;;;
CRL US Equity;CHARLES RIVER LABORATORIES;3605965056;25.6158123;0;;;;
HLS US Equity;HEALTHSOUTH CORP;3703201024;25.3318119;0;;;;
STE US Equity;STERIS PLC;5741565440;20.49318695;2.261240959;;;;
PDCO US Equity;PATTERSON COS INC;4017206272;24.06631279;0;;;;
DVA US Equity;DAVITA INC;12673079296;22.38931274;0;;;;
CHE US Equity;CHEMED CORP;2602480128;23.9731884;0;;;;
STMN SW Equity;STRAUMANN HOLDING AG-REG;6205167104;22.84462547;0;;;;
LH US Equity;LABORATORY CRP OF AMER HLDGS;13223140352;21.51812553;0;;;;
DGX US Equity;QUEST DIAGNOSTICS INC;12741012480;21.02287483;0;;;;
HSIC US Equity;HENRY SCHEIN INC;12211282944;21.03987503;0;;;;
OMI US Equity;OWENS & MINOR INC;2170660352;22.07718658;0;;;;
RHK GR Equity;RHOEN-KLINIKUM AG;1812245760;18.20068741;0;;;;
EXE CN Equity;EXTENDICARE INC;650771200;15.98081207;0;;;;
SIA CN Equity;SIENNA SENIOR LIVING INC;558413440;15.03618717;0;;;;
NHC US Equity;NATIONAL HEALTHCARE CORP;1148168448;14.74549961;0;;;;
TMH US Equity;TEAM HEALTH HOLDINGS INC;3240941824;5.925374985;0;;;;
ROG VX Equity;ROCHE HOLDING AG-GENUSSCHEIN;1.98089E+11;18.98900032;;;;;
CELG US Equity;CELGENE CORP;89729802240;32.61037445;55.4344902;;;;
REGN US Equity;REGENERON PHARMACEUTICALS;38717091840;37.79631424;44.50759888;;;;
MCK US Equity;MCKESSON CORP;31753912320;28.59687424;;;;;
EI FP Equity;ESSILOR INTERNATIONAL;24701259776;23.89949989;;;;;
INCY US Equity;INCYTE CORP;18889377792;42.88968658;53.13561249;;;;
VRTX US Equity;VERTEX PHARMACEUTICALS INC;18272618496;48.15768814;65.82435608;;;;
BMRN US Equity;BIOMARIN PHARMACEUTICAL INC;14247438336;40.66031265;57.46098709;;;;
XRAY US Equity;DENTSPLY SIRONA INC;13328729088;23.76862526;;;;;
SN/ LN Equity;SMITH & NEPHEW PLC;13201204224;27.77599907;;;;;
UCB BB Equity;UCB SA;12495389696;27.93362427;;;;;
GEN DC Equity;GENMAB A/S;10041792512;36.00699997;41.29746628;;;;
LONN VX Equity;LONZA GROUP AG-REG;9172061184;23.90037537;;;;;
ALKS US Equity;ALKERMES PLC;8446519808;44.05049896;55.17279434;;;;
SOON VX Equity;SONOVA HOLDING AG-REG;7936673792;22.12768745;;;;;
SGEN US Equity;SEATTLE GENETICS INC;7469733376;51.96812439;87.20406342;;;;
VIFN VX Equity;VIFOR PHARMA AG;7342214144;29.72162437;;;;;
TSRO US Equity;TESARO INC;7182131712;54.56200027;1629.571045;;;;
ORNBV FH Equity;ORION OYJ-CLASS B;6304195072;;10.40216637;;;;
IPN FP Equity;IPSEN;6042080768;;;;;;
BIM FP Equity;BIOMERIEUX;5904722944;;;;;;
DIM FP Equity;SARTORIUS STEDIM BIOTECH;5830430208;;4.524067879;;;;
IONS US Equity;IONIS PHARMACEUTICALS INC;5797137920;66.69387817;76.29431915;;;;
CTEC LN Equity;CONVATEC GROUP PLC;5634868736;;2.328315973;;;;
SRT GR Equity;SARTORIUS AG;5629404160;;4.53341198;;;;
CLS1 GR Equity;MCKESSON EUROPE AG;5507392000;;0;;;;
VRX CN Equity;VALEANT PHARMACEUTICALS INTE;4939024384;87.17618561;4.065172195;;;;
ORP FP Equity;ORPEA;4879684096;;0;;;;
WDH DC Equity;WILLIAM DEMANT HOLDING;4634993152;;;;;;
EXEL US Equity;EXELIXIS INC;4271057664;73.85500336;32.56905746;;;;
RICHT HB Equity;RICHTER GEDEON NYRT;3946223360;;7.017127037;;;;
PRXL US Equity;PAREXEL INTERNATIONAL CORP;3500708608;29.95218658;;;;;
ACAD US Equity;ACADIA PHARMACEUTICALS INC;3492923392;62.39199829;489.9962158;;;;
NBIX US Equity;NEUROCRINE BIOSCIENCES INC;3361920000;73.49612427;;;;;
ALNY US Equity;ALNYLAM PHARMACEUTICALS INC;3212871168;74.85849762;717.4273071;;;;
GLPG NA Equity;GALAPAGOS NV;2973036288;37.2873764;210.9117737;;;;
XON US Equity;INTREXON CORP;2881395712;60.91899872;59.27324677;;;;
RARE US Equity;ULTRAGENYX PHARMACEUTICAL IN;2872856832;68.47350311;43883.78516;;;;
BTG LN Equity;BTG PLC;2804815104;;;;;;
ICPT US Equity;INTERCEPT PHARMACEUTICALS IN;2695473664;50.46181107;846.7838745;;;;
ALM SM Equity;ALMIRALL SA;2692394752;;9.472770691;;;;
BLUE US Equity;BLUEBIRD BIO INC;2504099328;68.37562561;4121.842773;;;;
ARIA US Equity;ARIAD PHARMACEUTICALS INC;2415858688;71.48087311;94.80615234;;;;
MDCO US Equity;MEDICINES COMPANY;2402747904;69.16431427;62.60006714;;;;
COPN SW Equity;COSMO PHARMACEUTICALS NV;2399856384;;;;;;
KORI FP Equity;KORIAN;2354255616;;;;;;
LIFCOB SS Equity;LIFCO AB-B SHS;2331416320;;0.939849973;;;;
YPSN SW Equity;YPSOMED HOLDING AG-REG;2300630784;;;;;;
KITE US Equity;KITE PHARMA INC;2236427520;69.93062592;780.0299683;;;;
IRWD US Equity;IRONWOOD PHARMACEUTICALS INC;2235758080;52.67137527;56.7664032;;;;
UDG LN Equity;UDG HEALTHCARE PLC;2042439680;;;;;;
JUNO US Equity;JUNO THERAPEUTICS INC;1995676672;66.07818604;292.2020569;;;;
AMBUB DC Equity;AMBU A/S-B;1945890304;;2.617800951;;;;
ABC LN Equity;ABCAM PLC;1927179648;;;;;;
SAGE US Equity;SAGE THERAPEUTICS INC;1897755904;80.44237518;;;;;
NKTR US Equity;NEKTAR THERAPEUTICS;1875289088;61.95600128;142.9739075;;;;
KRKG SV Equity;KRKA;1829665664;;10.68661404;;;;
TECN SW Equity;TECAN GROUP AG-REG;1802599296;;9.254328728;;;;
AGIO US Equity;AGIOS PHARMACEUTICALS INC;1753276672;64.17731476;674.9359741;;;;
BOI FP Equity;BOIRON SA;1725920512;;;;;;
DBV FP Equity;DBV TECHNOLOGIES SA;1724908800;;;;;;
CLVS US Equity;CLOVIS ONCOLOGY INC;1713975040;69.71549988;;;;;
PRTA US Equity;PROTHENA CORP PLC;1696485760;72.40168762;9383.916016;;;;
SPI LN Equity;SPIRE HEALTHCARE GROUP PLC;1672071040;;0;;;;
RDUS US Equity;RADIUS HEALTH INC;1639538176;89.29031372;;;;;
DPH LN Equity;DECHRA PHARMACEUTICALS PLC;1545041024;;;;;;
ONCE US Equity;SPARK THERAPEUTICS INC;1535575168;66.66719055;1718.168457;;;;
OSSR IR Equity;OSSUR HF;1528534144;;4.482881069;;;;
MOR GR Equity;MORPHOSYS AG;1499296896;37.55662537;177.6450958;;;;
SRPT US Equity;SAREPTA THERAPEUTICS INC;1497414144;68.79850006;;;;;
USNA US Equity;USANA HEALTH SCIENCES INC;1492484480;;;;;;
VIRP FP Equity;VIRBAC SA;1491533184;;;;;;
ARRY US Equity;ARRAY BIOPHARMA INC;1481530880;79.75150299;118.5684128;;;;
MEDP US Equity;MEDPACE HOLDINGS INC;1468766464;;0;;;;
LXRX US Equity;LEXICON PHARMACEUTICALS INC;1438822656;77.52200317;189.533493;;;;
FPRX US Equity;FIVE PRIME THERAPEUTICS INC;1425208320;50.23487473;357.6347351;;;;
ATT SS Equity;ATTENDO AB;1386657280;;0;;;;
FGEN US Equity;FIBROGEN INC;1351626368;96.56718445;134.7352295;;;;
ALKB DC Equity;ALK-ABELLO A/S;1321789952;;13.49206257;;;;
AVXS US Equity;AVEXIS INC;1320989184;77.77081299;;;;;
IBAB BB Equity;ION BEAM APPLICATIONS;1299336320;;;;;;
HALO US Equity;HALOZYME THERAPEUTICS INC;1279361920;117.1426849;106.3102417;;;;
PTLA US Equity;PORTOLA PHARMACEUTICALS INC;1268845568;90.42037201;935.5181274;;;;
AERI US Equity;AERIE PHARMACEUTICALS INC;1263515136;76.15162659;;;;;
GDS FP Equity;RAMSAY GENERALE DE SANTE;1260962048;;;;;;
AXON US Equity;AXOVANT SCIENCES LTD;1231588608;167.112381;;;;;
CHRS US Equity;COHERUS BIOSCIENCES INC;1228824704;67.00487518;39.65547943;;;;
BANB SW Equity;BACHEM HOLDING AG-REG B;1207314176;;;;;;
XNCR US Equity;XENCOR INC;1203451776;61.79281235;179.8874817;;;;
PAHC US Equity;PHIBRO ANIMAL HEALTH CORP-A;1154641664;36.23968887;;;;;
VEC LN Equity;VECTURA GROUP PLC;1146862592;;;;;;
TXMD US Equity;THERAPEUTICSMD INC;1134267776;97.1896286;264.9017029;;;;
PBYI US Equity;PUMA BIOTECHNOLOGY INC;1130315392;102.2906876;;;;;
GUD CN Equity;KNIGHT THERAPEUTICS INC;1129132800;;23.04439735;;;;
BAVA DC Equity;BAVARIAN NORDIC A/S;1107453952;;28.96105957;;;;
SGYP US Equity;SYNERGY PHARMACEUTICALS INC;1095917440;96.37531281;;;;;
DERM US Equity;DERMIRA INC;1079857792;57.671875;14944.53809;;;;
MNTA US Equity;MOMENTA PHARMACEUTICALS INC;1071986304;54.20137405;108.3173218;;;;
AXDX US Equity;ACCELERATE DIAGNOSTICS INC;1067316672;69.93162537;31379.16602;;;;
ALDR US Equity;ALDER BIOPHARMACEUTICALS INC;1046162176;59.72737503;;;;;
PLI CN Equity;PROMETIC LIFE SCIENCES INC;1032702912;;630.8803711;;;;
AIMT US Equity;AIMMUNE THERAPEUTICS INC;1023414720;58.14587402;;;;;
CLIN LN Equity;CLINIGEN GROUP PLC;1008795520;;;;;;
XLRN US Equity;ACCELERON PHARMA INC;963290752;58.14668655;569.1181641;;;;
AEVS SW Equity;AEVIS VICTORIA SA;945982336;;;;;;
GBT FP Equity;GUERBET;938128384;;;;;;
ATRI US Equity;ATRION CORPORATION;925274816;;4.133738995;;;;
VITR SS Equity;VITROLIFE AB;924637824;;7.268078804;;;;
BPMC US Equity;BLUEPRINT MEDICINES CORP;906777728;67.98918915;294.6428528;;;;
FAE SM Equity;FAES FARMA SA;903547776;;0;;;;
ACOR US Equity;ACORDA THERAPEUTICS INC;866948928;90.76787567;40.39214325;;;;
CVSG LN Equity;CVS GROUP PLC;863456192;;;;;;
WEED CN Equity;CANOPY GROWTH CORP;850087872;;5.919040203;;;;
BSLN SW Equity;BASILEA PHARMACEUTICA-REG;848806400;33.04231262;;;;;
RECIB SS Equity;RECIPHARM AB-B SHS;841824384;;0;;;;
IPH FP Equity;INNATE PHARMA SA;830803008;;;;;;
AMRN US Equity;AMARIN CORP PLC -ADR;825649216;105.9929962;41.21097183;;;;
OKDBV FH Equity;ORIOLA CORP -B;821481024;;0;;;;
INSM US Equity;INSMED INC;818644672;105.947998;;;;;
CRSP US Equity;CRISPR THERAPEUTICS AG;806526336;;778.050354;;;;
CORT US Equity;CORCEPT THERAPEUTICS INC;806090624;88.0586853;32.46950531;;;;
ADRO US Equity;ADURO BIOTECH INC;765877312;89.03012848;502.0031738;;;;
COTN SW Equity;COMET HOLDING AG-REG;765253312;;;;;;
