Ticker;Name;Market Cap;12M IVOL 100% Mny;R&D/Net Sales:Q;;;;
UTHR US Equity;UNITED THERAPEUTICS CORP;5679624192;;24.07113838;;;;
SLXP US Equity;SALIX PHARMACEUTICALS LTD;5657013248;;16.03676033;;;;
ALKS US Equity;ALKERMES PLC;5560758272;;32.86576843;;;;
IDXX US Equity;IDEXX LABORATORIES INC;5519990272;;6.375463009;;;;
WDH DC Equity;WILLIAM DEMANT HOLDING;5509960704;;;;;;
CLS1 GR Equity;MCKESSON EUROPE AG;5385672192;23.58729935;;;;;
MD US Equity;MEDNAX INC;5369365504;;0;;;;
PINC US Equity;PREMIER INC-CLASS A;5329560064;;0.427468002;;;;
LONN VX Equity;LONZA GROUP AG-REG;5025304576;24.46730042;;;;;
LUN DC Equity;H LUNDBECK A/S;4959772672;;18.85361099;;;;
CVD US Equity;COVANCE INC;4946260480;;;;;;
SGEN US Equity;SEATTLE GENETICS INC;4885779968;53.39319992;95.60089874;;;;
PKI US Equity;PERKINELMER INC;4633947136;;6.016095161;;;;
IONS US Equity;IONIS PHARMACEUTICALS INC;4624402944;58.88090134;193.5976257;;;;
PDCO US Equity;PATTERSON COS INC;4347960320;;0;;;;
GN DC Equity;GN STORE NORD A/S;4260144384;;8.576755524;;;;
BIM FP Equity;BIOMERIEUX;4142377472;12.95349979;;;;;
ALNY US Equity;ALNYLAM PHARMACEUTICALS INC;4078553856;;383.2388;;;;
IPN FP Equity;IPSEN;3984330240;;;;;;
ORNBV FH Equity;ORION OYJ-CLASS B;3966732288;;8.948924065;;;;
INVA US Equity;INNOVIVA INC;3941395968;48.8280983;7607.061523;;;;
TFX US Equity;TELEFLEX INC;3861955072;;3.779156923;;;;
SIRO US Equity;SIRONA DENTAL SYSTEMS INC;3861398016;;5.258000851;;;;
MEDAA SS Equity;MEDA AB-A SHS;3834128896;;21.93973541;;;;
RICHT HB Equity;RICHTER GEDEON NYRT;3791975424;;11.52961445;;;;
CYH US Equity;COMMUNITY HEALTH SYSTEMS INC;3729556736;;;;;;
BIO US Equity;BIO-RAD LABORATORIES-A;3547486464;;10.47783947;;;;
TECH US Equity;BIO-TECHNE CORP;3490083328;;8.990522385;;;;
HMA US Equity;HEALTH MANAGEMENT ASSOCIATES;3464886784;15.96380043;;;;;
BTG LN Equity;BTG PLC;3431742976;;;;;;
WST US Equity;WEST PHARMACEUTICAL SERVICES;3426127616;;2.80866003;;;;
BKD US Equity;BROOKDALE SENIOR LIVING INC;3378079232;;;;;;
BRKR US Equity;BRUKER CORP;3312472576;;10.36446476;;;;
CNC US Equity;CENTENE CORP;3228625664;35.23020172;;;;;
ORP FP Equity;ORPEA;3225853184;;;;;;
TMH US Equity;TEAM HEALTH HOLDINGS INC;3182105600;;;;;;
CPHD US Equity;CEPHEID;3165973248;;18.54298019;;;;
WCG US Equity;WELLCARE HEALTH PLANS INC;3077636096;33.47779846;;;;;
MNK US Equity;MALLINCKRODT PLC;3031204096;;7.986237049;;;;
REC IM Equity;RECORDATI SPA;3011242496;;7.776614189;;;;
PBYI US Equity;PUMA BIOTECHNOLOGY INC;2970203648;;;;;;
ALR US Equity;ALERE INC;2964107776;;5.371928215;;;;
STMN SW Equity;STRAUMANN HOLDING AG-REG;2935063552;30.40800095;;;;;
KRKG SV Equity;KRKA;2926055936;;9.629353523;;;;
HLS US Equity;HEALTHSOUTH CORP;2913162496;;;;;;
DIM FP Equity;SARTORIUS STEDIM BIOTECH;2858654464;;6.736111164;;;;
1339679D US Equity;STERIS CORP;2828830720;;1.763281941;;;;
STE US Equity;STERIS PLC;2828830720;;3.52484107;;;;
ALM SM Equity;ALMIRALL SA;2818920704;;19.70149231;;;;
SOBI SS Equity;SWEDISH ORPHAN BIOVITRUM AB;2805832704;;21.86352158;;;;
WOOF US Equity;VCA INC;2783192320;;;;;;
DIA IM Equity;DIASORIN SPA;2625556480;;6.097772121;;;;
ALGETA NO Equity;ALGETA ASA;2599548928;;72.88218689;;;;
PRXL US Equity;PAREXEL INTERNATIONAL CORP;2552911616;;;;;;
CRL US Equity;CHARLES RIVER LABORATORIES;2552171264;;;;;;
DXCM US Equity;DEXCOM INC;2541861120;;27.50582886;;;;
LPNT US Equity;LIFEPOINT HEALTH INC;2484338432;;;;;;
ICLR US Equity;ICON PLC;2459788032;;;;;;
HRC US Equity;HILL-ROM HOLDINGS INC;2425353472;;4.110527992;;;;
ACHC US Equity;ACADIA HEALTHCARE CO INC;2391208704;;;;;;
AKRX US Equity;AKORN INC;2372314112;;5.906559944;;;;
HNT US Equity;HEALTH NET INC/OLD;2359024896;;;;;;
XON US Equity;INTREXON CORP;2308413440;64.19909668;175.4932404;;;;
PLB CN Equity;PALADIN LABS INC;2308085248;;3.589086056;;;;
OMI US Equity;OWENS & MINOR INC;2307711488;;;;;;
AIRM US Equity;AIR METHODS CORP;2274469888;;;;;;
ACAD US Equity;ACADIA PHARMACEUTICALS INC;2270753024;70.27249908;3022.5;;;;
SRT GR Equity;SARTORIUS AG;2212608000;;6.574073792;;;;
HAE US Equity;HAEMONETICS CORP/MASS;2170874880;;6.339632034;;;;
CLDX US Equity;CELLDEX THERAPEUTICS INC;2152791808;79.74369812;2083.367432;;;;
SNTS US Equity;SANTARUS INC;2145441280;;6.907301903;;;;
THOR US Equity;THORATEC LLC;2085121536;;20.14251328;;;;
CLVS US Equity;CLOVIS ONCOLOGY INC;2042758144;;;;;;
GEN DC Equity;GENMAB A/S;2024617600;;87.12632751;;;;
PODD US Equity;INSULET CORP;2023409536;;9.44470787;;;;
MOR GR Equity;MORPHOSYS AG;2014745600;33.39870071;85.62267303;;;;
GEVA US Equity;SYNAGEVA BIOPHARMA CORP;1989373184;;1656.391479;;;;
PCRX US Equity;PACIRA PHARMACEUTICALS INC;1928166400;;25.63308716;;;;
GMED US Equity;GLOBUS MEDICAL INC - A;1881660288;;6.127608776;;;;
MNKD US Equity;MANNKIND CORP;1858026240;114.8184967;;;;;
PBH US Equity;PRESTIGE BRANDS HOLDINGS INC;1851370112;;;;;;
VIRP FP Equity;VIRBAC SA;1808201856;;;;;;
CYBX US Equity;CYBERONICS INC;1765105664;;11.37507534;;;;
LIVN US Equity;LIVANOVA PLC;1765105664;;16.62377167;;;;
IPXL US Equity;IMPAX LABORATORIES INC;1748672384;;12.11616325;;;;
HALO US Equity;HALOZYME THERAPEUTICS INC;1709288576;71.90609741;160.4254456;;;;
NEOG US Equity;NEOGEN CORP;1661694976;;3.864159107;;;;
MASI US Equity;MASIMO CORP;1652459136;;10.38136959;;;;
MGLN US Equity;MAGELLAN HEALTH INC;1621630848;;;;;;
ABC LN Equity;ABCAM PLC;1620800000;;;;;;
SEM US Equity;SELECT MEDICAL HOLDINGS CORP;1620130176;;;;;;
MOH US Equity;MOLINA HEALTHCARE INC;1590173824;;;;;;
HTWR US Equity;HEARTWARE INTERNATIONAL INC;1545817984;;47.31751633;;;;
IART US Equity;INTEGRA LIFESCIENCES HOLDING;1532769664;;6.120631218;;;;
AMSG US Equity;AMSURG CORP;1476511616;;;;;;
EVHC US Equity;ENVISION HEALTHCARE CORP;1476511616;;;;;;
1321686D US Equity;WRIGHT MEDICAL GROUP INC;1446411264;;9.573046684;;;;
NUVA US Equity;NUVASIVE INC;1442528768;;4.28480196;;;;
1403366D SW Equity;COSMO PHARMACEUTICALS SA;1428205952;;;;;;
IRWD US Equity;IRONWOOD PHARMACEUTICALS INC;1403690624;;466.6666565;;;;
BIO GR Equity;BIOTEST AG;1398167552;;11.35265732;;;;
BOI FP Equity;BOIRON SA;1371359872;;;;;;
HNGR US Equity;HANGER INC;1367768576;;;;;;
SRN IM Equity;SORIN SPA;1366830208;;9.872434616;;;;
TECN SW Equity;TECAN GROUP AG-REG;1355261824;;9.254328728;;;;
CHE US Equity;CHEMED CORP;1351130624;;;;;;
SCAI US Equity;SURGICAL CARE AFFILIATES INC;1328897280;;;;;;
PHST RM Equity;PHARMSTANDARD PJSC;1327511168;;;;;;
ICPT US Equity;INTERCEPT PHARMACEUTICALS IN;1320233088;;2070.17334;;;;
NKTR US Equity;NEKTAR THERAPEUTICS;1317909504;66.99759674;72.09771729;;;;
ITMN US Equity;INTERMUNE INC;1317566080;115.949501;138.5333252;;;;
PTI CN Equity;PATHEON INC;1300591360;;1.20689702;;;;
UDG LN Equity;UDG HEALTHCARE PLC;1292169600;;;;;;
ARNA US Equity;ARENA PHARMACEUTICALS INC;1278658432;74.35189819;407.825592;;;;
ARIA US Equity;ARIAD PHARMACEUTICALS INC;1266175488;93.20770264;269.8123474;;;;
IMGN US Equity;IMMUNOGEN INC;1252748416;;127.9416885;;;;
MDCA FP Equity;MEDICA SA;1251634304;;;;;;
AMP IM Equity;AMPLIFON SPA;1245711488;;0;;;;
MDAS US Equity;MEDASSETS INC;1226859136;;4.311449051;;;;
ACOR US Equity;ACORDA THERAPEUTICS INC;1205217920;;16.29670525;;;;
VOLC US Equity;VOLCANO CORP;1199287040;;17.33553123;;;;
FAGR BB Equity;FAGRON;1193161216;;;;;;
PDLI US Equity;PDL BIOPHARMA INC;1182008832;;0;;;;
CNMD US Equity;CONMED CORP;1173603328;;3.965301037;;;;
SYR LN Equity;SYNERGY HEALTH LTD;1169698048;;;;;;
LCI US Equity;LANNETT CO INC;1153778304;;10.35370636;;;;
ALKB DC Equity;ALK-ABELLO A/S;1147509504;;18.66404724;;;;
ARTC US Equity;ARTHROCARE CORP;1141924608;;9.179974556;;;;
BSLN SW Equity;BASILEA PHARMACEUTICA-REG;1134285824;48.64429855;;;;;
EXEL US Equity;EXELIXIS INC;1129172864;86.69779968;866.3373413;;;;
XLRN US Equity;ACCELERON PHARMA INC;1111888640;;190.7025757;;;;
ELGX US Equity;ENDOLOGIX INC;1108077568;;15.51413059;;;;
VIVO US Equity;MERIDIAN BIOSCIENCE INC;1101690112;;5.612515926;;;;
ALOG US Equity;ANALOGIC CORP;1100859392;;17.1272316;;;;
EXAM US Equity;EXAMWORKS GROUP INC;1087666688;;;;;;
LGND US Equity;LIGAND PHARMACEUTICALS;1073579008;;18.56209183;;;;
KND US Equity;KINDRED HEALTHCARE INC;1069646912;;;;;;
ITGR US Equity;INTEGER HOLDINGS CORP;1067761408;;8.231085777;;;;
NVAX US Equity;NOVAVAX INC;1067574976;;290.4623108;;;;
VNSN US Equity;VANSEN PHARMA INC;1067426176;;;;;;
KERX US Equity;KERYX BIOPHARMACEUTICALS;1065998272;87.64830017;;;;;
ABMD US Equity;ABIOMED INC;1054994496;;17.4112072;;;;
QDEL US Equity;QUIDEL CORP;1048721536;;22.24872589;;;;
USNA US Equity;USANA HEALTH SCIENCES INC;1048473344;;;;;;
ESC US Equity;EMERITUS CORP;1032523392;;;;;;
SPNC US Equity;SPECTRANETICS CORP;1025430592;;14.24439812;;;;
GENP FP Equity;STALLERGENES;1024111936;;;;;;
PTLA US Equity;PORTOLA PHARMACEUTICALS INC;1022523712;;653.9407349;;;;
OPHT US Equity;OPHTHOTECH CORP;1014932352;;;;;;
DPH LN Equity;DECHRA PHARMACEUTICALS PLC;1013485632;;;;;;
GDS FP Equity;RAMSAY GENERALE DE SANTE;1005925888;;;;;;
IPCM US Equity;IPC HEALTHCARE INC;1005257280;;;;;;
THR BB Equity;THROMBOGENICS NV;1001202752;;;;;;
KORI FP Equity;KORIAN;987500800;;;;;;
FLDM US Equity;FLUIDIGM CORP;980537792;;27.36370087;;;;
ENSG US Equity;ENSIGN GROUP INC/THE;974143168;;;;;;
CSII US Equity;CARDIOVASCULAR SYSTEMS INC;967682112;;14.70805645;;;;
ICUI US Equity;ICU MEDICAL INC;938740160;;3.791584015;;;;
MNTA US Equity;MOMENTA PHARMACEUTICALS INC;924630976;;255.1855621;;;;
TSRO US Equity;TESARO INC;924452032;;;;;;
LXRX US Equity;LEXICON PHARMACEUTICALS INC;923817216;;10672.26855;;;;
YPSN SW Equity;YPSOMED HOLDING AG-REG;922924032;;;;;;
DYAX US Equity;DYAX CORP;912111168;;59.19947433;;;;
WMGI US Equity;WRIGHT MEDICAL GROUP NV;910945472;;6.989078045;;;;
MDXG US Equity;MIMEDX GROUP INC;904268352;;7.988236904;;;;
NDQ CN Equity;NOVADAQ TECHNOLOGIES INC;903349696;;24.27498817;;;;
OSSR IR Equity;OSSUR HF;901203392;;4.595275879;;;;
GHDX US Equity;GENOMIC HEALTH INC;899708352;;22.31550217;;;;
ABAX US Equity;ABAXIS INC;891107264;;7.454580784;;;;
GENTY US Equity;GENTIUM-SRL;880698560;;35.5664444;;;;
SGMO US Equity;SANGAMO THERAPEUTICS INC;858363136;60.08860016;152.496933;;;;
ONVO US Equity;ORGANOVO HOLDINGS INC;855470848;88.13819885;6952.173828;;;;
MDMG LI Equity;MD MEDICAL GROUP INVEST-REGS;848912576;;;;;;
ORX SS Equity;OREXO AB;839106496;;51.44508743;;;;
EBS US Equity;EMERGENT BIOSOLUTIONS INC;836083136;;32.47626114;;;;
EXAS US Equity;EXACT SCIENCES CORP;833280832;74.12259674;673.9382324;;;;
INSY US Equity;INSYS THERAPEUTICS INC;831755520;;5.946390152;;;;
OMED US Equity;ONCOMED PHARMACEUTICALS INC;823609728;;101.5001526;;;;
CLIN LN Equity;CLINIGEN GROUP PLC;818588224;;;;;;
LMNX US Equity;LUMINEX CORP;812245760;;20.37416267;;;;
KYTH US Equity;KYTHERA BIOPHARMACEUTICALS I;810405568;;;;;;
ACTI SS Equity;ACTIVE BIOTECH AB;809512512;;70.3738327;;;;
SGNT US Equity;SAGENT PHARMACEUTICALS INC;806379776;;11.32112694;;;;
IDIX US Equity;IDENIX PHARMACEUTICALS LLC;801324480;89.0943985;114068.4219;;;;
FAE SM Equity;FAES FARMA SA;798725568;;;;;;
RPTP US Equity;RAPTOR PHARMACEUTICAL CORP;798019008;;102.8471909;;;;
VEC LN Equity;VECTURA GROUP PLC;785628864;;;;;;
CADX US Equity;CADENCE PHARMACEUTICALS INC;779089152;;5.715371132;;;;
SRPT US Equity;SAREPTA THERAPEUTICS INC;765551680;82.66539764;505.9261169;;;;
NHC US Equity;NATIONAL HEALTHCARE CORP;758166272;;;;;;
TXMD US Equity;THERAPEUTICSMD INC;755283264;;178.62323;;;;
AGIO US Equity;AGIOS PHARMACEUTICALS INC;746549504;;236.1678314;;;;
IVC US Equity;INVACARE CORP;742870272;;;;;;
RLYP US Equity;RELYPSA INC;742307456;;;;;;
BANB SW Equity;BACHEM HOLDING AG-REG B;740374912;;;;;;
ATB CN Equity;ATRIUM INNOVATIONS INC;715495808;;0.691498995;;;;
ZEL SM Equity;ZELTIA SA;706599488;;;;;;
PHM SM Equity;PHARMA MAR SA;706599488;;26.81763077;;;;
ACET US Equity;ACETO CORP;703665728;;0.42859;;;;
XOMA US Equity;XOMA CORP;699939392;88.01799774;288.3396606;;;;
BABY US Equity;NATUS MEDICAL INC;696684992;;8.825182915;;;;
CSU US Equity;CAPITAL SENIOR LIVING CORP;690990784;;;;;;
ZLTQ US Equity;ZELTIQ AESTHETICS INC;688713984;;14.44764996;;;;
ROVI SM Equity;LABORATORIOS FARMACEUTICOS R;686923392;;;;;;
MGNX US Equity;MACROGENICS INC;686306496;;54.80368423;;;;
ANAC US Equity;ANACOR PHARMACEUTICALS INC;683710592;;345.0567627;;;;
KPTI US Equity;KARYOPHARM THERAPEUTICS INC;681860672;;;;;;
ALCAR FP Equity;CARMAT;681037696;;;;;;
BIOGB SS Equity;BIOGAIA AB-B SHS;680635648;;14.46862602;;;;
MMSI US Equity;MERIT MEDICAL SYSTEMS INC;672823552;;6.343198776;;;;
FMI US Equity;FOUNDATION MEDICINE INC;670251264;;85.13645172;;;;
INSM US Equity;INSMED INC;664867520;;;;;;
INFI US Equity;INFINITY PHARMACEUTICALS INC;664076224;69.84690094;;;;;
ARAY US Equity;ACCURAY INC;651394432;;16.89696121;;;;
UAM US Equity;UNIVERSAL AMERICAN CORP;648540288;;;;;;
PMC US Equity;PHARMERICA CORP;632729088;;;;;;
NBIX US Equity;NEUROCRINE BIOSCIENCES INC;628987264;80.07649994;1301.783325;;;;
GLPG NA Equity;GALAPAGOS NV;627521664;;;;;;
AB FP Equity;AB SCIENCE SA;623669440;;;;;;
GWPRF US Equity;GW PHARMACEUTICALS PLC;621272192;;128.7038269;;;;
ARRY US Equity;ARRAY BIOPHARMA INC;619674432;;82.2603302;;;;
AFFX US Equity;AFFYMETRIX INC;616329856;;14.28429222;;;;
GERN US Equity;GERON CORP;611305536;101.0220032;2949.171387;;;;
NXTM US Equity;NXSTAGE MEDICAL INC;609309632;;6.654405117;;;;
ANGO US Equity;ANGIODYNAMICS INC;604945344;;8.027135849;;;;
INO US Equity;INOVIO PHARMACEUTICALS INC;604291776;;57.32574844;;;;
STAA US Equity;STAAR SURGICAL CO;603844032;;9.844498634;;;;
DEPO US Equity;DEPOMED INC;602917824;;3.574479103;;;;
HITK US Equity;HI-TECH PHARMACAL CO INC;601081664;;8.68756485;;;;
CYNO US Equity;CYNOSURE INC-A;596586560;;8.292691231;;;;
ATRI US Equity;ATRION CORPORATION;593301056;;3.369168997;;;;
EPZM US Equity;EPIZYME INC;591121216;;172.7143555;;;;
TNDM US Equity;TANDEM DIABETES CARE INC;581835008;;34.09888077;;;;
PRTA US Equity;PROTHENA CORP PLC;579628032;;3712.280762;;;;
OREX US Equity;OREXIGEN THERAPEUTICS INC;570735168;68.11969757;1520.070068;;;;
ATRS US Equity;ANTARES PHARMA INC;570559552;;78.39776611;;;;
NLNK US Equity;NEWLINK GENETICS CORP;565796160;119.240303;2311.320801;;;;
EXE CN Equity;EXTENDICARE INC;558801024;27.0563755;;;;;
LDRH US Equity;LDR HOLDING CORP;552850496;;9.093583107;;;;
GNMK US Equity;GENMARK DIAGNOSTICS INC;551308160;;116.4114761;;;;
MACK US Equity;MERRIMACK PHARMACEUTICALS IN;545614656;;548.8623047;;;;
OSIR US Equity;OSIRIS THERAPEUTICS INC;544240704;;12.8596344;;;;
CBM US Equity;CAMBREX CORP;539285248;;3.341423988;;;;
TVTY US Equity;TIVITY HEALTH INC;538172224;;0;;;;
AEVS SW Equity;AEVIS VICTORIA SA;534384160;;;;;;
