Ticker;Name;Market Cap;12M IVOL 100% Mny;R&D/Net Sales:Q;;;;
COO US Equity;COOPER COS INC/THE;2266444288;32.21210098;12.45015526;;;;
ARTC US Equity;ARTHROCARE CORP;1056534080;35.05649948;9.81090641;;;;
ITGR US Equity;INTEGER HOLDINGS CORP;563004672;35.43989944;8.217068672;;;;
ENDP US Equity;ENDO INTERNATIONAL PLC;4015988992;33.25;9.031117439;;;;
BMY US Equity;BRISTOL-MYERS SQUIBB CO;44960845824;20.07799911;14.03398418;;;;
USNA US Equity;USANA HEALTH SCIENCES INC;714754176;40.89009857;0.670112014;;;;
MRK GR Equity;MERCK KGAA;15801143296;26.66449928;11.98451042;;;;
KVPHQ US Equity;AMAG PHARMA USA INC;1016086208;34.13610077;6.665213108;;;;
FRX US Equity;FOREST LABORATORIES INC;13741456384;29.56609917;9.044032097;;;;
STJ US Equity;ST JUDE MEDICAL INC;18402336768;24.38019943;13.21437263;;;;
MDT US Equity;MEDTRONIC PLC;69636407296;19.11739922;9.958776474;;;;
MOH US Equity;MOLINA HEALTHCARE INC;739651584;40.35449982;0;;;;
RMD US Equity;RESMED INC;2713505024;33.08549881;6.627231121;;;;
UNH US Equity;UNITEDHEALTH GROUP INC;84821098496;26.29299927;0;;;;
1255459D US Equity;LIFE TECHNOLOGIES CORP;3522030592;29.62680054;9.114794731;;;;
ABT US Equity;ABBOTT LABORATORIES;61164937216;20.33130074;8.337099075;;;;
HAE US Equity;HAEMONETICS CORP/MASS;1293548928;31.89529991;6.252488136;;;;
TECH US Equity;BIO-TECHNE CORP;2180076288;27.3689003;9.887023926;;;;
BIO US Equity;BIO-RAD LABORATORIES-A;1710219520;27.04319954;10.12375259;;;;
PHIA NA Equity;KONINKLIJKE PHILIPS NV;40879284224;22.38820076;8.405454636;;;;
MYL US Equity;MYLAN NV;4297599488;26.8757;9.449519157;;;;
ICUI US Equity;ICU MEDICAL INC;544140672;34.26449966;2.908176899;;;;
CBM US Equity;CAMBREX CORP;500686016;32.03530121;4.648849964;;;;
SYK US Equity;STRYKER CORP;17993562112;27.15850067;5.998805046;;;;
GN DC Equity;GN STORE NORD A/S;2875404544;31.15200043;4.336042881;;;;
CNMD US Equity;CONMED CORP;698402944;31.31539917;4.273520947;;;;
PKI US Equity;PERKINELMER INC;3081584384;28.95809937;6.023746967;;;;
ZBH US Equity;ZIMMER BIOMET HOLDINGS INC;16709636096;26.7432003;5.757377148;;;;
WAT US Equity;WATERS CORP;4183424256;27.75909996;6.226398945;;;;
BAYN GR Equity;BAYER AG-REG;30498099200;22.56340027;6.859592915;;;;
ANTM US Equity;ANTHEM INC;52989337600;26.12439919;0;;;;
VAR US Equity;VARIAN MEDICAL SYSTEMS INC;6621693440;27.44779968;5.587275982;;;;
IART US Equity;INTEGRA LIFESCIENCES HOLDING;994677824;29.3708992;4.485598087;;;;
BCR US Equity;CR BARD INC;6912878592;25.41060066;6.586960793;;;;
HSP US Equity;HOSPIRA INC;6881291264;26.31649971;5.410695076;;;;
AGN US Equity;ALLERGAN PLC;3602595840;24.29829979;7.272798061;;;;
NDN CN Equity;NORDION INC;2458378240;29.01099968;2.762430906;;;;
EW US Equity;EDWARDS LIFESCIENCES CORP;2474284544;20.99749947;9.962639809;;;;
BAX US Equity;BAXTER INTERNATIONAL INC;23479353344;22.00639915;5.546288967;;;;
A US Equity;AGILENT TECHNOLOGIES INC;16778160128;27.88279915;0.781804979;;;;
PRGO US Equity;PERRIGO CO PLC;1392772992;26.8845005;3.956100941;;;;
TMO US Equity;THERMO FISHER SCIENTIFIC INC;4888526336;24.22100067;5.708474159;;;;
IDXX US Equity;IDEXX LABORATORIES INC;2307325952;23.42910004;6.669871807;;;;
STE US Equity;STERIS PLC;1710439808;26.49799919;3.524281979;;;;
SN/ LN Equity;SMITH & NEPHEW PLC;8637621248;23.89559937;4.484173775;;;;
1339679D US Equity;STERIS CORP;1710439808;26.49799919;2.652409077;;;;
BDX US Equity;BECTON DICKINSON AND CO;14880867328;20.37179947;5.549354076;;;;
CI US Equity;CIGNA CORP;14049647616;25.25860023;0;;;;
PLL US Equity;PALL CORP;3346232064;23.60759926;3.030415058;;;;
CYH US Equity;COMMUNITY HEALTH SYSTEMS INC;3394105856;26.14290047;0;;;;
MTD US Equity;METTLER-TOLEDO INTERNATIONAL;2294007296;19.66489983;5.285583019;;;;
FME GR Equity;FRESENIUS MEDICAL CARE AG &;9835807744;22.72220039;0.798307002;;;;
DGX US Equity;QUEST DIAGNOSTICS INC;10449843200;19.02420044;0;;;;
LH US Equity;LABORATORY CRP OF AMER HLDGS;7157752832;18.40800095;0;;;;
ROG VX Equity;ROCHE HOLDING AG-GENUSSCHEIN;1.32062E+11;22.83869934;;;;;
SAN FP Equity;SANOFI;1.22656E+11;23.64259911;;;;;
DNA US Equity;GENENTECH INC;97542397952;;18.77188492;;;;
WYE US Equity;WYETH LLC;61837885440;;13.57002926;;;;
ACL US Equity;ALCON INC;39792799744;;9.672300339;;;;
SGP US Equity;SCHERING-PLOUGH CORP/PRE-MER;30814117888;;24.78108597;;;;
CAH US Equity;CARDINAL HEALTH INC;29440755712;21.5632;;;;;
AET US Equity;AETNA INC;26973679616;28.41550064;;;;;
CMX US Equity;CAREMARK RX INC;23293370368;;;;;;
3605818Q US Equity;HCA INC/OLD;22859663360;;;;;;
GDT US Equity;GUIDANT LLC;21483880448;;19.20754623;;;;
NOVOB DC Equity;NOVO NORDISK A/S-B;19940544512;;13.99977303;;;;
GENZ US Equity;GENZYME CORP;18277251072;;18.07748795;;;;
DHR US Equity;DANAHER CORP;17185818624;24.31949997;;;;;
MHS US Equity;MEDCO HEALTH SOLUTIONS INC;17161619456;;0;;;;
MCK US Equity;MCKESSON CORP;15872757760;25.47220039;;;;;
BIIB US Equity;BIOGEN INC;15368480768;33.03210068;38.08031082;;;;
SCH GR Equity;BAYER SCHERING PHARMA AG;12993107968;;18.30258369;;;;
SYST VX Equity;SYNTHES INC-144A/REGS;12891723776;22.15340042;;;;;
ESRX US Equity;EXPRESS SCRIPTS HOLDING CO;12204096512;30.43230057;;;;;
SEO VX Equity;MERCK SERONO SA;12111841280;;25.69907379;;;;
CELG US Equity;CELGENE CORP;10990662656;43.10680008;38.10479736;;;;
CVH US Equity;COVENTRY HEALTH CARE INC;9253965824;;;;;;
0964591D US Equity;BIOMET INC;9108753408;;4.306333065;;;;
HUM US Equity;HUMANA INC;8844320768;30.4727993;;;;;
ABC US Equity;AMERISOURCEBERGEN CORP;8632781824;23.49959946;;;;;
MEDI US Equity;MEDIMMUNE LLC;8616947712;;77.53905487;;;;
IVX US Equity;IVAX CORP;8575770112;;5.643422127;;;;
CHIR US Equity;NOVARTIS VACCINES & DIAGNOST;8380308992;;22.37408066;;;;
EI FP Equity;ESSILOR INTERNATIONAL;8337275392;20.07509995;;;;;
AB/ LN Equity;ALLIANCE BOOTS HOLDINGS LTD;7940812800;;;;;;
FSH US Equity;FISHER SCIENTIFIC INTERNATIO;7585731072;;;;;;
CLS1 GR Equity;MCKESSON EUROPE AG;7312478720;26.02059937;;;;;
UCB BB Equity;UCB SA;6852042240;22.3118;;;;;
BRL US Equity;BARR PHARMACEUTICALS INC;6702030336;;11.29561806;;;;
FRE GR Equity;FRESENIUS SE & CO KGAA;6575811584;;1.79104495;;;;
OCR US Equity;OMNICARE INC;6098644992;34.01950073;;;;;
HNT US Equity;HEALTH NET INC/OLD;5902856704;24.30109978;;;;;
NOBN SW Equity;NOBEL BIOCARE HOLDING AG-REG;5675624448;;2.677747011;;;;
SEPR US Equity;SUNOVION PHARMACEUTICALS INC;5473836544;;18.6525383;;;;
HMA US Equity;HEALTH MANAGEMENT ASSOCIATES;5428288000;23.78700066;;;;;
ELN ID Equity;PERRIGO CORP DAC;5336990208;;;;;;
DVA US Equity;DAVITA INC;5150087680;23.14800072;;;;;
AUN LN Equity;ALLIANCE UNICHEM PLC;4968705536;;;;;;
PDCO US Equity;PATTERSON COS INC;4618495488;27.69510078;;;;;
AMLN US Equity;AMYLIN PHARMACEUTICALS LLC;4397439488;;126.4108734;;;;
XRAY US Equity;DENTSPLY SIRONA INC;4221633792;21.5557003;;;;;
KG US Equity;KP PHARMACEUTICALS LLC;4091154688;;4.6423769;;;;
LNCR US Equity;LINCARE HOLDINGS INC;4075244544;;0;;;;
HSIC US Equity;HENRY SCHEIN INC;3803941632;24.8572998;;;;;
CEPH US Equity;CEPHALON INC;3760668928;;29.70058441;;;;
GAMBA SS Equity;GAMBRO AB-A SHS;3758022656;;;;;;
BOL US Equity;BAUSCH & LOMB INC;3643401216;;7.609988213;;;;
WDH DC Equity;WILLIAM DEMANT HOLDING;3623821056;;;;;;
DADE US Equity;DADE BEHRING HOLDINGS INC;3614344704;;8.855075836;;;;
STMN SW Equity;STRAUMANN HOLDING AG-REG;3604824320;;;;;;
THC US Equity;TENET HEALTHCARE CORP;3595651328;46.81940079;;;;;
PPDI US Equity;PHARMACEUTICAL PRODUCT DEVEL;3580586240;;0.719775021;;;;
BEC US Equity;BECKMAN COULTER INC;3536181504;;8.695652008;;;;
0202445Q US Equity;EMD MILLIPORE CORP;3438834688;;7.872029781;;;;
2758954Q US Equity;TRIAD HEALTHCARE CORP;3379181824;;;;;;
RICHT HB Equity;RICHTER GEDEON NYRT;3341730048;;6.494838238;;;;
988518Q US Equity;RENAL CARE GROUP INC;3232668672;;0;;;;
3122066Q US Equity;CYTYC CORP;3216780288;;6.302360058;;;;
3592185Q US Equity;INAMED CORP;3214620672;;8.650191307;;;;
PDLI US Equity;PDL BIOPHARMA INC;3206821888;43.24140167;64.525383;;;;
HCR US Equity;MANOR CARE INC;3146363648;;;;;;
LONN VX Equity;LONZA GROUP AG-REG;3084078592;20.76840019;;;;;
CRL US Equity;CHARLES RIVER LABORATORIES;3064295936;26.52140045;;;;;
CVD US Equity;COVANCE INC;3037637632;29.08880043;;;;;
HRC US Equity;HILL-ROM HOLDINGS INC;3027059200;18.6019001;;;;;
3437127Q US Equity;MILLENNIUM PHARMACEUTICALS;3011379712;;39.98036575;;;;
COLOB DC Equity;COLOPLAST-B;2976355072;;3.099884987;;;;
SRZ GR Equity;SCHWARZ PHARMA AG;2928696576;;47.85958862;;;;
0945329D US Equity;IMCLONE SYSTEMS LLC;2874930944;;27.1842289;;;;
SOON VX Equity;SONOVA HOLDING AG-REG;2849030400;;;;;;
APPX US Equity;FRESENIUS KABI USA INC;2809939712;;6.331816196;;;;
1541946D US Equity;ABBOTT MEDICAL OPTICS INC;2794902784;;23.29263115;;;;
GETIB SS Equity;GETINGE AB-B SHS;2780633088;;2.192564011;;;;
KCI US Equity;KINETIC CONCEPTS INC;2778349312;;2.472882986;;;;
VRTX US Equity;VERTEX PHARMACEUTICALS INC;2742833152;63.4219017;175.6290283;;;;
RESP US Equity;RESPIRONICS INC;2671753472;;5.856928825;;;;
ACT IR Equity;ACTAVIS GROUP HF;2634102272;;9.415867805;;;;
TFX US Equity;TELEFLEX INC;2631429888;24.39509964;;;;;
ORNAS FH Equity;ORION OYJ/OLD;2567660032;;4.131146908;;;;
UHS US Equity;UNIVERSAL HEALTH SERVICES-B;2550802688;25.34090042;;;;;
0991739D US Equity;GEN-PROBE INC;2479722496;;22.95236778;;;;
KOSP US Equity;KOS PHARMACEUTICALS INC;2402439424;;12.58392525;;;;
IPN FP Equity;IPSEN;2371212544;;;;;;
WOOF US Equity;VCA INC;2330120960;29.63479996;;;;;
NBIX US Equity;NEUROCRINE BIOSCIENCES INC;2316468480;40.29230118;41.12595367;;;;
SIE US Equity;SIERRA HEALTH SERVICES INC;2298210304;;;;;;
MD US Equity;MEDNAX INC;2187865088;21.66749954;;;;;
LPNT US Equity;LIFEPOINT HEALTH INC;2141036288;31.79980087;;;;;
BIM FP Equity;BIOMERIEUX;2080775680;;;;;;
MNT US Equity;MENTOR CORP;2017382400;;8.002659798;;;;
RHK GR Equity;RHOEN-KLINIKUM AG;1972154240;;;;;;
HLS US Equity;HEALTHSOUTH CORP;1949241600;;;;;;
ABGX US Equity;ABGENIX INC;1946044160;;625.826355;;;;
BKD US Equity;BROOKDALE SENIOR LIVING INC;1934669056;;;;;;
ATLN SW Equity;ACTELION LTD-REG;1844899840;;27.15473557;;;;
KRKG SV Equity;KRKA;1793977600;;;;;;
KYPH US Equity;KYPHON AMERICAS INC;1775512960;;8.118814468;;;;
ICOS US Equity;ICOS CORPORATION;1771859328;;103.2216034;;;;
ZEN CP Equity;ZENTIVA NV;1761516032;;3.652054071;;;;
SAZ GR Equity;STADA ARZNEIMITTEL AG;1750033408;;2.912585974;;;;
ALKS US Equity;ALKERMES PLC;1749320064;45.74990082;41.48817825;;;;
YPSN SW Equity;YPSOMED HOLDING AG-REG;1744082176;;;;;;
MRX US Equity;MEDICIS PHARMACEUTICAL CORP;1743651328;;4.780992031;;;;
4107485Q US Equity;VALEANT PHARMACEUTICALS INTE;1675350656;;14.09222412;;;;
SYD US Equity;SYBRON DENTAL SPECIALTIES;1608531072;;;;;;
WCG US Equity;WELLCARE HEALTH PLANS INC;1602455552;38.11700058;;;;;
UTHR US Equity;UNITED THERAPEUTICS CORP;1597688064;44.2405014;28.54589844;;;;
MEDX US Equity;MEDAREX INC;1542240512;;289.9399719;;;;
TVTY US Equity;TIVITY HEALTH INC;1542210560;37.37939835;;;;;
8397627Q US Equity;PSYCHIATRIC SOLUTIONS INC;1533666176;;;;;;
VMSI US Equity;VENTANA MEDICAL SYSTEMS;1529724288;;;;;;
3527570Q US Equity;ZOETIS PRODUCTS LLC;1524908672;;5.110805988;;;;
CAP SS Equity;CAPIO GROUP SERVICES AB;1502153216;;;;;;
OME BB Equity;OMEGA PHARMA;1474785024;;;;;;
ZEL SM Equity;ZELTIA SA;1471415552;;;;;;
PHM SM Equity;PHARMA MAR SA;1471415552;;56.05741501;;;;
OSIP US Equity;OSI PHARMACEUTICALS INC;1446339584;;84.4356842;;;;
SRZ US Equity;SUNRISE SENIOR LIVING LLC;1442292480;;;;;;
NKTR US Equity;NEKTAR THERAPEUTICS;1442289408;56.72669983;106.1533813;;;;
DP US Equity;DIAGNOSTIC PRODUCTS CORP;1429831552;;10.76592445;;;;
0623514D US Equity;UNITED SURGICAL PARTNERS INT;1421460864;;;;;;
MEDAA SS Equity;MEDA AB-A SHS;1419396352;;11.47831917;;;;
EKTAB SS Equity;ELEKTA AB-B SHS;1405706240;;6.816060066;;;;
REC IM Equity;RECORDATI SPA;1404197376;;7.154259205;;;;
ARXT US Equity;ADAMS RESPIRATORY THERA INC;1387193216;;7.286726952;;;;
GDS FP Equity;RAMSAY GENERALE DE SANTE;1343898240;;;;;;
AMP IM Equity;AMPLIFON SPA;1333765888;;;;;;
MOGN US Equity;MGI PHARMA INC;1329321728;;21.74393463;;;;
ARRO US Equity;ARROW INTERNATIONAL INC;1295281920;;7.020614147;;;;
CHE US Equity;CHEMED CORP;1279379200;33.22079849;;;;;
BEV US Equity;GOLDEN LIVING LLC;1278239744;;;;;;
MYOG US Equity;MYOGEN INC;1249800064;;239.5603943;;;;
AMMD US Equity;ASTORA WOMEN'S HEALTH HOLDIN;1238790912;;8.090641022;;;;
PLVARA CZ Equity;PLIVA D.D.;1238730624;;8.830104828;;;;
VARI US Equity;VARIAN INC;1238491648;;8.844959259;;;;
VPHM US Equity;SHIRE VIROPHARMA INC;1237829376;81.42939758;7.053466797;;;;
INVA US Equity;INNOVIVA INC;1209959040;;1205.888184;;;;
ADRX US Equity;ANDRX CORP;1209632000;;4.017901897;;;;
AHG US Equity;APRIA HEALTHCARE GROUP INC;1194990464;;0;;;;
ONXX US Equity;ONYX PHARMACEUTICALS INC;1163269504;58.48820114;;;;;
VIFN VX Equity;VIFOR PHARMA AG;1161420416;;;;;;
MGLN US Equity;MAGELLAN HEALTH INC;1146670080;27.2310009;;;;;
CBST US Equity;CUBIST PHARMACEUTICALS LLC;1141182720;51.63579941;37.05797577;;;;
HGSI US Equity;HUMAN GENOME SCIENCES INC;1121714304;;941.3294678;;;;
ZGEN US Equity;ZYMOGENETICS INC;1116350976;;306.4683838;;;;
CVTX US Equity;CV THERAPEUTICS INC;1106145664;;670.2558594;;;;
OMI US Equity;OWENS & MINOR INC;1098590208;27.96870041;;;;;
NTY US Equity;NATURE'S BOUNTY CO/THE;1091902464;;;;;;
ALKB DC Equity;ALK-ABELLO A/S;1082594304;;12.75675678;;;;
EXE CN Equity;EXTENDICARE INC;1079783040;;;;;;
CRXL NA Equity;CRUCELL NV;1077795840;;89.3862381;;;;
1248911D US Equity;PAR PHARMACEUTICAL COS INC;1073238272;;12.62871361;;;;
BLUD US Equity;IMMUCOR INC;1064790784;;2.958514929;;;;
MEDIQ NA Equity;MEDIQ BV;1062815296;;;;;;
FAE SM Equity;FAES FARMA SA;1042396992;;;;;;
OO US Equity;OAKLEY INC;1015449152;;2.438209057;;;;
KND US Equity;KINDRED HEALTHCARE INC;1004014016;39.80599976;;;;;
AGP US Equity;AMERIGROUP CORP;1002474112;;0;;;;
IVC US Equity;INVACARE CORP;998903744;;;;;;
CHSI US Equity;CATALYST HEALTH SOLUTIONS IN;990915328;;;;;;
UDG LN Equity;UDG HEALTHCARE PLC;990371648;;;;;;
1280452D CN Equity;CML HEALTHCARE INC;986167104;;;;;;
ORP FP Equity;ORPEA;984280512;;;;;;
DNEX US Equity;DIONEX CORP;982763200;;8.126284599;;;;
BSTE US Equity;BIOSITE INC;980622464;;15.14181519;;;;
PSSI US Equity;MCKESSON MEDICAL-SURGICAL TO;978878976;;;;;;
IDIX US Equity;IDENIX PHARMACEUTICALS LLC;951873792;46.4272995;137.4792175;;;;
1519026D LN Equity;GYRUS GROUP PLC;947791936;;;;;;
SRN IM Equity;SORIN SPA;944714624;;;;;;
NRPH US Equity;NEW RIVER PHARMACEUTICALS;941347008;;;;;;
REGN US Equity;REGENERON PHARMACEUTICALS;892985344;58.82979965;;;;;
MBVX US Equity;MABVAX THERAPEUTICS HOLDINGS;883903040;72.24909973;;;;;
UAM US Equity;UNIVERSAL AMERICAN CORP;882645952;;0;;;;
MDCO US Equity;MEDICINES COMPANY;867638464;46.3205986;55.82664108;;;;
LGND US Equity;LIGAND PHARMACEUTICALS;826564032;61.78530121;28.84752846;;;;
EGIS HB Equity;EGIS PHARMACEUTICALS PLC;817964992;;;;;;
VAS US Equity;CAREFUSION 202 INC;813906176;;7.432682991;;;;
MYGN US Equity;MYRIAD GENETICS INC;811547392;42.26070023;73.52870941;;;;
RTSX US Equity;21ST CENTURY ONCOLOGY INC;805915392;;;;;;
CRA US Equity;CELERA CORP;804017920;;518.3595581;;;;
8383310Q US Equity;MATRIA HEALTHCARE INC;803661504;;;;;;
BMRN US Equity;BIOMARIN PHARMACEUTICAL INC;796520192;51.34389877;183.3223419;;;;
WST US Equity;WEST PHARMACEUTICAL SERVICES;793936576;35.4659996;;;;;
ACR US Equity;AMERICAN RETIREMENT CORP;793308864;;0;;;;
EXEL US Equity;EXELIXIS INC;783097792;61.7928009;244.4583435;;;;
QMED SS Equity;Q-MED AB;781888832;;18.95509529;;;;
BANB SW Equity;BACHEM HOLDING AG-REG B;780717760;;;;;;
MATK US Equity;MARTEK BIOSCIENCES CORP;780206208;;8.960975647;;;;
BSLN SW Equity;BASILEA PHARMACEUTICA-REG;780078336;;;;;;
AGIXQ US Equity;ATHEROGENICS INC;759821696;;;;;;
ASPM US Equity;ASPECT MEDICAL SYSTEMS INC;756768256;;13.75491238;;;;
TNOX US Equity;TANOX INC;734184640;;136.5999756;;;;
EVVV US Equity;EV3 INC;724553536;;25.18208885;;;;
GHCI US Equity;GENESIS HEALTHCARE CORP;718994816;;;;;;
SPPN SW Equity;SPEEDEL HOLDING AG-REG;711761856;;;;;;
GEN DC Equity;GENMAB A/S;708513920;;427.5225525;;;;
FOXH US Equity;FOXHOLLOW TECHNOLOGIES INC;707598848;;7.647744179;;;;
OSSR IR Equity;OSSUR HF;695233856;;7.065765858;;;;
AFX GR Equity;CARL ZEISS MEDITEC AG - BR;692737472;;9.802185059;;;;
3509785Q CN Equity;AXCAN PHARMA INC;692464192;;12.25013924;;;;
SERO US Equity;SEROLOGICALS CORP;682903296;;6.613506794;;;;
AMSG US Equity;AMSURG CORP;678560256;33.22890091;;;;;
EVHC US Equity;ENVISION HEALTHCARE CORP;678560256;33.22890091;;;;;
SMA US Equity;SYMMETRY MEDICAL INC;672520832;37.15420151;;;;;
MNTA US Equity;MOMENTA PHARMACEUTICALS INC;671397888;87.58039856;212.2421417;;;;
AMED US Equity;AMEDISYS INC;667615872;56.23669815;0;;;;
ALOG US Equity;ANALOGIC CORP;661688896;;15.0758009;;;;
WHM LN Equity;WHATMAN LTD;658716352;;;;;;
VTIV US Equity;INVENTIV HEALTH INC;652715072;;;;;;
CONR US Equity;CONOR MEDSYSTEMS INC;651562880;;738.9473877;;;;
ALR US Equity;ALERE INC;648990144;;7.522531986;;;;
DIGE US Equity;DIGENE CORP;645800448;;11.28567886;;;;
BIO PW Equity;BIOTON SA;645584704;;;;;;
SKP LN Equity;SKYEPHARMA LTD;644508544;;;;;;
PRAI US Equity;PRA INTERNATIONAL DELAWARE I;641164096;;;;;;
OFIX US Equity;ORTHOFIX INTERNATIONAL NV;638527232;;3.318736076;;;;
ODSY US Equity;ODYSSEY HEALTHCARE INC;638151552;;;;;;
ALXN US Equity;ALEXION PHARMACEUTICALS INC;626020672;69.29599762;13603.94043;;;;
PBH US Equity;PRESTIGE BRANDS HOLDINGS INC;625511296;46.24129868;;;;;
LIFC US Equity;LIFECELL CORP;623198208;;12.28191757;;;;
7335286Q LN Equity;CAMBRIDGE ANTIBODY TECHNOLOG;616283968;;;;;;
PGNX US Equity;PROGENICS PHARMACEUTICALS;612574912;58.145401;358.7599182;;;;
SCRX US Equity;SHIONOGI PHARMA INC;606887744;;2.382574081;;;;
DJO US Equity;DJO OPCO HOLDINGS INC;603094592;;2.060082912;;;;
PMTI US Equity;PALOMAR MEDICAL TECHNOLOGIES;594937152;;16.40257645;;;;
NVLN CN Equity;NOVELION THERAPEUTICS INC;594186944;61.7336998;28.44409561;;;;
ILMN US Equity;ILLUMINA INC;580213568;124.7858963;36.18569565;;;;
ICLR US Equity;ICON PLC;575598016;;;;;;
CNJ CN Equity;CANGENE CORP;570963904;;4.961246967;;;;
ADLR US Equity;ADOLOR CORPORATION;570680448;;306.5652771;;;;
3339188Q US Equity;PHARMION CORP;566370752;;17.25024223;;;;
MNKD US Equity;MANNKIND CORP;565640448;50.37020111;;;;;
BOI FP Equity;BOIRON SA;565069248;;;;;;
CVBT US Equity;CARDIOVASCULAR BIOTHERAPEUTI;559882496;;;;;;
GERN US Equity;GERON CORP;558050304;45.4856987;1810.252563;;;;
EMS US Equity;ENVISION HEALTHCARE CORP/CO;556077184;;;;;;
SONO US Equity;FUJIFILM SONOSITE INC;552328256;;10.92533493;;;;
KERX US Equity;KERYX BIOPHARMACEUTICALS;551888448;80.11889648;8203.658203;;;;
BTG LN Equity;BTG PLC;549300288;;;;;;
ITMN US Equity;INTERMUNE INC;549215488;45.14550018;60.02840042;;;;
VSCP US Equity;VIRTUALSCOPICS LLC;547500032;;;;;;
NPSP US Equity;SHIRE-NPS PHARMACEUTICALS IN;544212608;86.6257019;582.9574585;;;;
TECN SW Equity;TECAN GROUP AG-REG;539525952;;;;;;
VITL US Equity;VITAL SIGNS INC;539437824;;2.702497005;;;;
PRXL US Equity;PAREXEL INTERNATIONAL CORP;539207744;33.52690125;;;;;
MTEM US Equity;MOLECULAR TEMPLATES INC;538158464;;2752.265869;;;;
2997841Q US Equity;ASPREVA PHARMACEUTICALS CORP;536803424;;47.785923;;;;
BLU CN Equity;BELLUS HEALTH INC;533510368;;1330.543457;;;;
SIRO US Equity;SIRONA DENTAL SYSTEMS INC;528775328;;8.504003525;;;;
MDD FP Equity;MEDIDEP;527444864;;;;;;
860166Q US Equity;LIFELINE SYSTEMS INC;515243712;;1.306800008;;;;
COM CN Equity;CARDIOME PHARMA CORP;512852864;;195.4580841;;;;
1270572Q US Equity;CONNETICS CORP;508785920;;15.14609432;;;;
ARNA US Equity;ARENA PHARMACEUTICALS INC;502860608;63.9844017;280.1564941;;;;
1233306D US Equity;ANIMAS CORP;501315360;;10.25570202;;;;
ACIBD TI Equity;ACIBADEM SAGLIK HIZMETLERI V;500111136;;;;;;
LSCP US Equity;LASERSCOPE;500051680;;6.977126122;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
