Ticker;Name;Market Cap;12M IVOL 100% Mny;R&D/Net Sales:Q;;;;
DGX US Equity;QUEST DIAGNOSTICS INC;10241651712;21.50830078;0;;;;
ROG VX Equity;ROCHE HOLDING AG-GENUSSCHEIN;1.51449E+11;21.71450043;;;;;
SAN FP Equity;SANOFI;1.25646E+11;25.29540062;;;;;
DNA US Equity;GENENTECH INC;70630850560;;21.14855576;;;;
WYE US Equity;WYETH LLC;59176579072;;14.2087183;;;;
SGP US Equity;SCHERING-PLOUGH CORP/PRE-MER;43149393920;;23.79089546;;;;
ACL US Equity;ALCON INC;42655072256;;9.800105095;;;;
NOVOB DC Equity;NOVO NORDISK A/S-B;38924959744;;16.41279411;;;;
SCH GR Equity;BAYER SCHERING PHARMA AG;29589295104;;19.30060577;;;;
AET US Equity;AETNA INC;28888090624;29.07369995;;;;;
MHS US Equity;MEDCO HEALTH SOLUTIONS INC;27120615424;;;;;;
COV US Equity;COVIDIEN LTD;22051534848;;2.960400105;;;;
CAH US Equity;CARDINAL HEALTH INC;20880269312;24.62080002;;;;;
BDX US Equity;BECTON DICKINSON AND CO;20385120256;;0;;;;
GENZ US Equity;GENZYME CORP;19799232512;;18.30946732;;;;
MCK US Equity;MCKESSON CORP;18957762560;27.6060009;;;;;
ESRX US Equity;EXPRESS SCRIPTS HOLDING CO;18399211520;33.14580154;;;;;
CELG US Equity;CELGENE CORP;17830600704;45.28010178;37.30837631;;;;
BIIB US Equity;BIOGEN INC;16698579968;35.88090134;36.27252579;;;;
SYST VX Equity;SYNTHES INC-144A/REGS;14737894400;22.45680046;;;;;
EI FP Equity;ESSILOR INTERNATIONAL;13257979904;24.63960075;;;;;
FRE GR Equity;FRESENIUS SE & CO KGAA;12850975744;;1.644031048;;;;
SHP LN Equity;SHIRE PLC;12784940032;;29.86776733;;;;
HUM US Equity;HUMANA INC;12759946240;35.48049927;;;;;
CLS1 GR Equity;MCKESSON EUROPE AG;10515762176;33.54750061;;;;;
SN/ LN Equity;SMITH & NEPHEW PLC;10327668736;;4.260354996;;;;
ELN ID Equity;PERRIGO CORP DAC;10160057344;;;;;;
CVH US Equity;COVENTRY HEALTH CARE INC;9176645632;;;;;;
UCB BB Equity;UCB SA;8308836864;;;;;;
SRZ GR Equity;SCHWARZ PHARMA AG;7807869952;;16.80594254;;;;
SOON VX Equity;SONOVA HOLDING AG-REG;7603047936;;;;;;
ABC US Equity;AMERISOURCEBERGEN CORP;7493289984;28.53569984;;;;;
XRAY US Equity;DENTSPLY SIRONA INC;6818369024;27.40589905;;;;;
HSP US Equity;HOSPIRA INC;6718221824;;6.134586811;;;;
KRKG SV Equity;KRKA;6421572608;;6.747104168;;;;
LONN VX Equity;LONZA GROUP AG-REG;6121361920;27.31100082;;;;;
DVA US Equity;DAVITA INC;6012545024;28.45249939;;;;;
BRL US Equity;BARR PHARMACEUTICALS INC;5721551872;;10.0369978;;;;
WDH DC Equity;WILLIAM DEMANT HOLDING;5650216448;;;;;;
LUN DC Equity;H LUNDBECK A/S;5602809856;;16.37051582;;;;
CVD US Equity;COVANCE INC;5530072064;24.21260071;;;;;
HSIC US Equity;HENRY SCHEIN INC;5497614336;24.20350075;;;;;
GETIB SS Equity;GETINGE AB-B SHS;5428148736;;2.211237907;;;;
HNT US Equity;HEALTH NET INC/OLD;5323128832;27.16720009;;;;;
IPN FP Equity;IPSEN;5063160320;;;;;;
AMLN US Equity;AMYLIN PHARMACEUTICALS LLC;4987769856;;32.34102249;;;;
PLL US Equity;PALL CORP;4943147520;;2.79897809;;;;
RESP US Equity;RESPIRONICS INC;4849029632;;5.79454422;;;;
3437127Q US Equity;MILLENNIUM PHARMACEUTICALS;4836574720;;59.30664444;;;;
CEPH US Equity;CEPHALON INC;4811615744;;21.33269119;;;;
PPDI US Equity;PHARMACEUTICAL PRODUCT DEVEL;4800041472;;2.338499069;;;;
GRF SM Equity;GRIFOLS SA;4796288512;;;;;;
PDCO US Equity;PATTERSON COS INC;4747001344;31.21349907;;;;;
BEC US Equity;BECKMAN COULTER INC;4566773248;;8.953661919;;;;
BIM FP Equity;BIOMERIEUX;4557694464;;;;;;
RICHT HB Equity;RICHTER GEDEON NYRT;4463360512;;7.385127068;;;;
WCRX US Equity;WARNER CHILCOTT PLC-CLASS A;4442774528;;10.63877678;;;;
STMN SW Equity;STRAUMANN HOLDING AG-REG;4305983488;;;;;;
COLOB DC Equity;COLOPLAST-B;4160300800;;4.902913094;;;;
MTD US Equity;METTLER-TOLEDO INTERNATIONAL;4103468800;;5.128559113;;;;
RMD US Equity;RESMED INC;4060684544;;7.006029129;;;;
0202445Q US Equity;EMD MILLIPORE CORP;3993849600;;7.137352943;;;;
KCI US Equity;KINETIC CONCEPTS INC;3859014144;;2.676207066;;;;
WOOF US Equity;VCA INC;3726523648;31.22310066;;;;;
0945329D US Equity;IMCLONE SYSTEMS LLC;3708840192;;29.56752777;;;;
ALM SM Equity;ALMIRALL SA;3651684608;;;;;;
CYH US Equity;COMMUNITY HEALTH SYSTEMS INC;3523650048;32.70080185;;;;;
HRC US Equity;HILL-ROM HOLDINGS INC;3454802944;;;;;;
BMRN US Equity;BIOMARIN PHARMACEUTICAL INC;3427321856;45.62730026;68.94744873;;;;
0991739D US Equity;GEN-PROBE INC;3385432576;;27.11214638;;;;
ALAPIS GA Equity;ALAPIS HOLDING INDUSTRIAL;3337633792;;;;;;
ORNBV FH Equity;ORION OYJ-CLASS B;3313199616;;13.43101311;;;;
MD US Equity;MEDNAX INC;3298480384;;;;;;
MOGN US Equity;MGI PHARMA INC;3267240704;;20.24637032;;;;
RHK GR Equity;RHOEN-KLINIKUM AG;3247211264;;;;;;
MEDAA SS Equity;MEDA AB-A SHS;3098146816;;13.15002441;;;;
VRTX US Equity;VERTEX PHARMACEUTICALS INC;3073277952;55.55540085;314.4024048;;;;
ONXX US Equity;ONYX PHARMACEUTICALS INC;3065095936;66.14260101;;;;;
VMSI US Equity;VENTANA MEDICAL SYSTEMS;3023627264;;14.32494926;;;;
PLVARA CZ Equity;PLIVA D.D.;2965640448;;13.62699318;;;;
SEPR US Equity;SUNOVION PHARMACEUTICALS INC;2932203776;;17.26566887;;;;
BKD US Equity;BROOKDALE SENIOR LIVING INC;2886910464;;;;;;
VIFN VX Equity;VIFOR PHARMA AG;2841310208;;;;;;
ALXN US Equity;ALEXION PHARMACEUTICALS INC;2820550400;43.60010147;76.4631424;;;;
LNCR US Equity;LINCARE HOLDINGS INC;2818791424;;0;;;;
OSIP US Equity;OSI PHARMACEUTICALS INC;2816898048;;29.38029289;;;;
BIO US Equity;BIO-RAD LABORATORIES-A;2788687872;;9.755931854;;;;
OCR US Equity;OMNICARE INC;2776355584;39.28319931;;;;;
ABII US Equity;ABRAXIS BIOSCIENCE INC;2749493248;;;;;;
UHS US Equity;UNIVERSAL HEALTH SERVICES-B;2749240320;;;;;;
PHST RM Equity;PHARMSTANDARD PJSC;2723985152;;;;;;
GEN DC Equity;GENMAB A/S;2694522880;;309.0978088;;;;
TECH US Equity;BIO-TECHNE CORP;2609747712;;8.934762001;;;;
KG US Equity;KP PHARMACEUTICALS LLC;2502805504;;6.403367043;;;;
TFX US Equity;TELEFLEX INC;2488706048;;0;;;;
ORP FP Equity;ORPEA;2413326336;;;;;;
THC US Equity;TENET HEALTHCARE CORP;2408423936;67.78820038;;;;;
BLUD US Equity;IMMUCOR INC;2377444096;;3.229506969;;;;
NDN CN Equity;NORDION INC;2359355648;;2.366863966;;;;
SIE US Equity;SIERRA HEALTH SERVICES INC;2357858304;;;;;;
3339188Q US Equity;PHARMION CORP;2341547520;;43.2563324;;;;
VRX CN Equity;VALEANT PHARMACEUTICALS INTE;2157749760;;16.23908043;;;;
MASI US Equity;MASIMO CORP;2155820288;;10.15906525;;;;
ARXT US Equity;ADAMS RESPIRATORY THERA INC;2149337600;;5.695787907;;;;
TVTY US Equity;TIVITY HEALTH INC;2098703232;38.30009842;;;;;
UTHR US Equity;UNITED THERAPEUTICS CORP;2075853568;47.36149979;33.12558365;;;;
PDLI US Equity;PDL BIOPHARMA INC;2051683072;30.85320091;50.84447098;;;;
MYGN US Equity;MYRIAD GENETICS INC;2041249792;58.16429901;53.91994476;;;;
ZEN CP Equity;ZENTIVA NV;2036787072;;4.476026058;;;;
VARI US Equity;VARIAN INC;1987666688;;6.748631001;;;;
ZEL SM Equity;ZELTIA SA;1983288192;;;;;;
PHM SM Equity;PHARMA MAR SA;1983288192;;47.3384285;;;;
SCHE LN Equity;SOUTHERN CROSS HEALTHCARE;1980456832;;;;;;
AGP US Equity;AMERIGROUP CORP;1939023360;;0;;;;
UAM US Equity;UNIVERSAL AMERICAN CORP;1903650432;;0;;;;
FAE SM Equity;FAES FARMA SA;1878762752;;;;;;
MGLN US Equity;MAGELLAN HEALTH INC;1856354176;;;;;;
GDS FP Equity;RAMSAY GENERALE DE SANTE;1855070976;;;;;;
REC IM Equity;RECORDATI SPA;1854811776;;8.125613213;;;;
BSLN SW Equity;BASILEA PHARMACEUTICA-REG;1847437184;;;;;;
SIRO US Equity;SIRONA DENTAL SYSTEMS INC;1833602560;;7.193396091;;;;
1519026D LN Equity;GYRUS GROUP PLC;1830974720;;;;;;
NTY US Equity;NATURE'S BOUNTY CO/THE;1830922752;;;;;;
1339679D US Equity;STERIS CORP;1828940544;;1.763281941;;;;
STE US Equity;STERIS PLC;1828940544;;2.891844988;;;;
OME BB Equity;OMEGA PHARMA;1826024320;;;;;;
8397627Q US Equity;PSYCHIATRIC SOLUTIONS INC;1786027776;;;;;;
WCG US Equity;WELLCARE HEALTH PLANS INC;1768751488;64.96929932;;;;;
ICLL AV Equity;INTERCELL AG;1762199808;29.97879982;132.3840485;;;;
ICLR US Equity;ICON PLC;1761469696;;;;;;
OMI US Equity;OWENS & MINOR INC;1732684160;;;;;;
LPNT US Equity;LIFEPOINT HEALTH INC;1727965440;30.88599968;;;;;
HLS US Equity;HEALTHSOUTH CORP;1655480320;;;;;;
APPX US Equity;FRESENIUS KABI USA INC;1638753152;;16.64896011;;;;
GN DC Equity;GN STORE NORD A/S;1636551040;;6.835066795;;;;
SYUT US Equity;SYNUTRA INTERNATIONAL INC;1630821248;;;;;;
MEDIQ NA Equity;MEDIQ BV;1616191360;;;;;;
HAE US Equity;HAEMONETICS CORP/MASS;1601438976;;5.551291943;;;;
REGN US Equity;REGENERON PHARMACEUTICALS;1597517696;59.34320068;231.6749573;;;;
ALKS US Equity;ALKERMES PLC;1593378432;47.73260117;48.32252502;;;;
EKTAB SS Equity;ELEKTA AB-B SHS;1568095104;;7.749382019;;;;
DNEX US Equity;DIONEX CORP;1545645568;;8.008687019;;;;
SRZ US Equity;SUNRISE SENIOR LIVING LLC;1544188800;;;;;;
1280452D CN Equity;CML HEALTHCARE INC;1486105088;;;;;;
1541946D US Equity;ABBOTT MEDICAL OPTICS INC;1484494336;;7.677693844;;;;
LIFC US Equity;LIFECELL CORP;1469490688;;12.65024757;;;;
MRX US Equity;MEDICIS PHARMACEUTICAL CORP;1461199488;;6.106857777;;;;
HMA US Equity;HEALTH MANAGEMENT ASSOCIATES;1451166592;45.77569962;;;;;
KVPHQ US Equity;AMAG PHARMA USA INC;1413458304;;8.019678116;;;;
AFX GR Equity;CARL ZEISS MEDITEC AG - BR;1411071616;;9.83808136;;;;
HGSI US Equity;HUMAN GENOME SCIENCES INC;1405416064;;559.5966187;;;;
BRKR US Equity;BRUKER CORP;1403025024;;11.21442032;;;;
XNPT US Equity;XENOPORT INC;1396525056;55.28649902;47.3902626;;;;
NUVA US Equity;NUVASIVE INC;1387626240;;16.19074821;;;;
IONS US Equity;IONIS PHARMACEUTICALS INC;1369467264;70.29589844;62.8924942;;;;
PRXL US Equity;PAREXEL INTERNATIONAL CORP;1342310144;;;;;;
ARTC US Equity;ARTHROCARE CORP;1341445504;;8.308587074;;;;
CHE US Equity;CHEMED CORP;1337024000;;;;;;
MNT US Equity;MENTOR CORP;1327202688;;14.29090118;;;;
UDG LN Equity;UDG HEALTHCARE PLC;1326486784;;;;;;
MEDX US Equity;MEDAREX INC;1326166912;;395.6304932;;;;
EVVV US Equity;EV3 INC;1324712448;;16.4586544;;;;
WST US Equity;WEST PHARMACEUTICAL SERVICES;1313606016;;1.689327955;;;;
QMED SS Equity;Q-MED AB;1293671680;;18.13834953;;;;
PSSI US Equity;MCKESSON MEDICAL-SURGICAL TO;1266141824;;;;;;
3509785Q CN Equity;AXCAN PHARMA INC;1260134784;;7.836966991;;;;
CRA US Equity;CELERA CORP;1259614592;;66.45962524;;;;
SVNTQ US Equity;SAVIENT PHARMACEUTICALS INC;1230326016;68.02320099;470.3488464;;;;
EMS US Equity;ENVISION HEALTHCARE CORP/CO;1217178368;;;;;;
PRON NO Equity;PRONOVA BIOPHARMA AS;1216937600;;;;;;
AUXL US Equity;AUXILIUM PHARMACEUTICALS INC;1209580672;52.67829895;37.47903824;;;;
KORI FP Equity;KORIAN;1200399744;;;;;;
VIVO US Equity;MERIDIAN BIOSCIENCE INC;1199521280;;5.391218185;;;;
CNC US Equity;CENTENE CORP;1194364416;;0;;;;
ALKB DC Equity;ALK-ABELLO A/S;1190311296;;20.72538948;;;;
INVA US Equity;INNOVIVA INC;1187700224;52.51839828;563.8384399;;;;
ALNY US Equity;ALNYLAM PHARMACEUTICALS INC;1183553152;;365.418335;;;;
BANB SW Equity;BACHEM HOLDING AG-REG B;1149346432;;;;;;
ALGN US Equity;ALIGN TECHNOLOGY INC;1143032064;;9.445633888;;;;
0967702D US Equity;HEALTHSPRING INC;1142058880;;;;;;
CHSI US Equity;CATALYST HEALTH SOLUTIONS IN;1109057152;;;;;;
4107485Q US Equity;VALEANT PHARMACEUTICALS INTE;1089133568;;11.92869377;;;;
CRXL NA Equity;CRUCELL NV;1088244864;;20.31002617;;;;
DIA IM Equity;DIASORIN SPA;1060540864;;5.583332062;;;;
1321686D US Equity;WRIGHT MEDICAL GROUP INC;1054845504;;7.823936939;;;;
AMMD US Equity;ASTORA WOMEN'S HEALTH HOLDIN;1044545600;;9.095661163;;;;
MDAS US Equity;MEDASSETS INC;1026109056;;;;;;
AMAG US Equity;AMAG PHARMACEUTICALS INC;1016142848;50.79669952;1148.310059;;;;
AMP IM Equity;AMPLIFON SPA;1005496384;;;;;;
VTIV US Equity;INVENTIV HEALTH INC;1000122560;;;;;;
MDCO US Equity;MEDICINES COMPANY;993300352;;30.13458443;;;;
SRDX US Equity;SURMODICS INC;991735360;37.93389893;53.24412918;;;;
BIO PW Equity;BIOTON SA;982755968;;;;;;
OFIX US Equity;ORTHOFIX INTERNATIONAL NV;981733504;;4.914959908;;;;
ESC US Equity;EMERITUS CORP;980568320;;0;;;;
NEUR DC Equity;NEUROSEARCH A/S;973306752;;372.7272644;;;;
TOMO US Equity;TOMOTHERAPY INC;969804416;;16.25099182;;;;
KND US Equity;KINDRED HEALTHCARE INC;956539136;41.27939987;;;;;
MATK US Equity;MARTEK BIOSCIENCES CORP;955132224;;8.354061127;;;;
AHG US Equity;APRIA HEALTHCARE GROUP INC;943074880;;0;;;;
YPSN SW Equity;YPSOMED HOLDING AG-REG;923446272;;;;;;
SRN IM Equity;SORIN SPA;922880192;;;;;;
2997841Q US Equity;ASPREVA PHARMACEUTICALS CORP;916047616;;14.33822346;;;;
DIM FP Equity;SARTORIUS STEDIM BIOTECH;906231360;;6.542056084;;;;
ALOG US Equity;ANALOGIC CORP;904522496;;11.87036324;;;;
EXEL US Equity;EXELIXIS INC;902042112;54.93700027;218.6132355;;;;
SPPN SW Equity;SPEEDEL HOLDING AG-REG;886392832;;3120.588135;;;;
3JR BU Equity;SOPHARMA AD SOFIA;885065088;;;;;;
EXE CN Equity;EXTENDICARE INC;881984640;;;;;;
3527570Q US Equity;ZOETIS PRODUCTS LLC;879513984;;9.988167763;;;;
VIRP FP Equity;VIRBAC SA;874550720;;;;;;
GENP FP Equity;STALLERGENES;870627264;;;;;;
INCY US Equity;INCYTE CORP;846695424;89.85990143;374.349762;;;;
EGIS HB Equity;EGIS PHARMACEUTICALS PLC;842189056;;;;;;
AMSG US Equity;AMSURG CORP;841008512;;;;;;
EVHC US Equity;ENVISION HEALTHCARE CORP;841008512;;;;;;
SYR LN Equity;SYNERGY HEALTH LTD;836611584;;;;;;
ARAY US Equity;ACCURAY INC;829879616;;15.85947514;;;;
1248911D US Equity;PAR PHARMACEUTICAL COS INC;811898432;;15.42957401;;;;
IVC US Equity;INVACARE CORP;807539072;;;;;;
IASO GA Equity;IASO S.A.;807394048;;;;;;
MNKD US Equity;MANNKIND CORP;803299328;111.6467972;;;;;
IMYN US Equity;IMMUNOSYN CORP;802400000;;;;;;
ZGEN US Equity;ZYMOGENETICS INC;799430016;;404.8048706;;;;
RIGL US Equity;RIGEL PHARMACEUTICALS INC;788184320;;;;;;
ROVI SM Equity;LABORATORIOS FARMACEUTICOS R;785180096;;;;;;
DEVA TI Equity;DEVA HOLDING AS;783254848;;;;;;
SGEN US Equity;SEATTLE GENETICS INC;767943936;;382.4671326;;;;
SCMP US Equity;SUCAMPO PHARMACEUTICALS-CL A;765319040;;52.59881973;;;;
COX FP Equity;NICOX SA;759845376;;159.5679932;;;;
HYGEIA GA Equity;DIAGNOSTIC & THERAPEUTIC;759779520;;;;;;
AESCH FP Equity;AES CHEMUNEX SA;759200000;;;;;;
ADPH LI Equity;A&D PHARMA HOLDING NV-GDR;754745984;;;;;;
PDGI US Equity;INVENTIV HEALTH CLINICAL INC;741237632;;0;;;;
3521924Q CN Equity;EMERGIS INC;736980160;;17.04781723;;;;
SRT GR Equity;SARTORIUS AG;736432576;;6.404565811;;;;
RSCR US Equity;RES-CARE INC;733783872;;;;;;
RTSX US Equity;21ST CENTURY ONCOLOGY INC;732409344;;13.21869755;;;;
SCRX US Equity;SHIONOGI PHARMA INC;729011776;;9.320532799;;;;
EAST LI Equity;EASTPHARMA LTD -GDR REG S;727237504;;1.011541009;;;;
TECN SW Equity;TECAN GROUP AG-REG;725085120;;9.254328728;;;;
IBAB BB Equity;ION BEAM APPLICATIONS;716092480;;;;;;
KNDL US Equity;KENDLE INTERNATIONAL LLC;714672320;;;;;;
ACIBD TI Equity;ACIBADEM SAGLIK HIZMETLERI V;709098624;;;;;;
EURX US Equity;EURAND NV;692946880;;21.65041161;;;;
VITL US Equity;VITAL SIGNS INC;679180352;;3.684335947;;;;
OSSR IR Equity;OSSUR HF;663674752;;6.467287064;;;;
CNMD US Equity;CONMED CORP;661209472;;4.825841904;;;;
EUROM GA Equity;EUROMEDICA SA;652301824;;;;;;
HNSN US Equity;HANSEN MEDICAL INC;651904576;;129.1751099;;;;
NHC US Equity;NATIONAL HEALTHCARE CORP;648235264;;0;;;;
ATB CN Equity;ATRIUM INNOVATIONS INC;645897408;;0.186268002;;;;
AKRX US Equity;AKORN INC;644030656;;13.50069618;;;;
GHDX US Equity;GENOMIC HEALTH INC;637372608;;35.48833466;;;;
QDEL US Equity;QUIDEL CORP;636264000;;11.34566593;;;;
NHWK US Equity;NIGHTHAWK RADIOLOGY HOLDINGS;635455296;;;;;;
ACOR US Equity;ACORDA THERAPEUTICS INC;627590464;67.42469788;53.56787872;;;;
PODD US Equity;INSULET CORP;620581120;;58.84990692;;;;
BIO GR Equity;BIOTEST AG;620203200;;9.685230255;;;;
OKDBV FH Equity;ORIOLA CORP -B;619048704;;;;;;
NKTR US Equity;NEKTAR THERAPEUTICS;618567360;63.59270096;63.5162735;;;;
SMA US Equity;SYMMETRY MEDICAL INC;617626816;;;;;;
GBT FP Equity;GUERBET;610570624;;;;;;
AIRM US Equity;AIR METHODS CORP;599487104;;0;;;;
USNA US Equity;USANA HEALTH SCIENCES INC;598319168;;0.813705027;;;;
TH CN Equity;THERATECHNOLOGIES INC;594635136;;174300;;;;
LMNX US Equity;LUMINEX CORP;594468480;;23.06619263;;;;
1498540D GR Equity;ALLIANCE HEALTHCARE DEUTSCHL;593230272;;;;;;
BOI FP Equity;BOIRON SA;590858240;;;;;;
OMRI US Equity;OMRIX BIOPHARMACEUTICALS INC;588822144;;5.787578106;;;;
VOLC US Equity;VOLCANO CORP;585595584;;15.36824036;;;;
IATR GA Equity;ATHENS MEDICAL CENTER;580304128;;;;;;
CGRB US Equity;COUGAR BIOTECHNOLOGY INC;572766656;;;;;;
COM CN Equity;CARDIOME PHARMA CORP;569475904;;1563.891724;;;;
CPTS US Equity;BAYER ESSURE INC;568901824;;9.208764076;;;;
CBAV SM Equity;CLINICA BAVIERA SA;567205184;;;;;;
ARNA US Equity;ARENA PHARMACEUTICALS INC;565109888;85.08550262;639.1390381;;;;
SONO US Equity;FUJIFILM SONOSITE INC;562113920;;13.95655632;;;;
DSCP US Equity;DATASCOPE CORP;561178816;;10.35509682;;;;
NXTM US Equity;NXSTAGE MEDICAL INC;555974464;;12.6193552;;;;
VPHM US Equity;SHIRE VIROPHARMA INC;554892416;67.16840363;20.69527435;;;;
HALO US Equity;HALOZYME THERAPEUTICS INC;551869632;;673.7220459;;;;
ZOLL US Equity;ZOLL MEDICAL CORP;547425984;;8.839791298;;;;
GEN US Equity;GENESIS HEALTHCARE INC;540691136;;;;;;
CVTX US Equity;CV THERAPEUTICS INC;539977280;;96.41754913;;;;
PGNX US Equity;PROGENICS PHARMACEUTICALS;536841632;98.33480072;142.4785614;;;;
GTIV US Equity;GENTIVA HEALTH SERVICES;532636384;;;;;;
1495787D US Equity;ENDO PHARMACEUTICALS SOLUTIO;532240704;;42.19296265;;;;
DNDNQ US Equity;DENDREON CORP;526023552;150.0769958;12008.03613;;;;
SGMO US Equity;SANGAMO THERAPEUTICS INC;522687456;78.80460358;254.4515991;;;;
MDTH US Equity;MEDCATH CORP;522455072;;;;;;
ITMN US Equity;INTERMUNE INC;519564736;104.1176987;206.1208344;;;;
MOR GR Equity;MORPHOSYS AG;517903040;;33.55070114;;;;
CPD US Equity;CARACO PHARM LABS LTD;511449024;;25.49590874;;;;
SOBI SS Equity;SWEDISH ORPHAN BIOVITRUM AB;510034496;;81.68167877;;;;
8383310Q US Equity;MATRIA HEALTHCARE INC;509053568;;0;;;;
VRPH RM Equity;VEROPHARM PJSC;508877312;;;;;;
ADI FP Equity;AUDIKA GROUPE SA;506627392;;;;;;
ABMD US Equity;ABIOMED INC;505252032;56.70800018;51.36063385;;;;
WHM LN Equity;WHATMAN LTD;503193056;;;;;;
GTXI US Equity;GTX INC;501132128;89.81980133;570.8261108;;;;
;;;;;;;;
;;;;;;;;
