Ticker;Name;Market Cap;12M IVOL 100% Mny;R&D/Net Sales:Q;;;;
PHIA NA Equity;KONINKLIJKE PHILIPS NV;23830630400;24.54331207;8.070595741;;;;
HYH US Equity;HALYARD HEALTH INC;1557373184;34.79237366;2.618741989;;;;
CNC US Equity;CENTENE CORP;7844735488;35.79781342;0;;;;
HUM US Equity;HUMANA INC;26459453440;31.63349915;0;;;;
HAE US Equity;HAEMONETICS CORP/MASS;1635357056;31.75818825;5.258701801;;;;
PRGO US Equity;PERRIGO CO PLC;21184378880;29.37018776;3.093626976;;;;
CI US Equity;CIGNA CORP;37694595072;28.08281326;0;;;;
SCAI US Equity;SURGICAL CARE AFFILIATES INC;1575741568;36.14350128;0;;;;
AFX GR Equity;CARL ZEISS MEDITEC AG - BR;2521725184;26.58637428;9.478308678;;;;
ANTM US Equity;ANTHEM INC;36391550976;28.17887497;0;;;;
ESRX US Equity;EXPRESS SCRIPTS HOLDING CO;59113283584;22.83250046;0;;;;
CSU US Equity;CAPITAL SENIOR LIVING CORP;615763712;35.89099884;0;;;;
UHS US Equity;UNIVERSAL HEALTH SERVICES-B;11823148032;33.38249969;0;;;;
TECH US Equity;BIO-TECHNE CORP;3347221760;25.37268829;10.07465744;;;;
NEOG US Equity;NEOGEN CORP;2112292224;31.98649979;3.288532019;;;;
LPNT US Equity;LIFEPOINT HEALTH INC;3194750720;34.76987457;0;;;;
ACHC US Equity;ACADIA HEALTHCARE CO INC;4477660672;34.43912506;0;;;;
MOH US Equity;MOLINA HEALTHCARE INC;3372210688;34.64812469;0;;;;
SYK US Equity;STRYKER CORP;34901032960;21.21699905;6.404959202;;;;
IDXX US Equity;IDEXX LABORATORIES INC;6633061376;27.57968712;6.117814064;;;;
LHCG US Equity;LHC GROUP INC;813874688;34.41818619;0;;;;
RMD US Equity;RESMED INC;7497801728;26.29018784;6.605659962;;;;
GN DC Equity;GN STORE NORD A/S;2957127936;24.64112473;9.230010033;;;;
GRF SM Equity;GRIFOLS SA;14114537472;25.54681206;5.580535889;;;;
VIVO US Equity;MERIDIAN BIOSCIENCE INC;862586112;27.79618835;6.203790188;;;;
EVHC US Equity;ENVISION HEALTHCARE CORP;4100602880;33.08631134;0;;;;
COO US Equity;COOPER COS INC/THE;6434715136;28.42437553;4.030416965;;;;
UAM US Equity;UNIVERSAL AMERICAN CORP;588177472;33.41450119;0;;;;
BAX US Equity;BAXTER INTERNATIONAL INC;20868724736;23.0193119;5.950944901;;;;
BCR US Equity;CR BARD INC;13996981248;22.95981216;7.531476974;;;;
WAT US Equity;WATERS CORP;10990312448;24.93931198;6.133510113;;;;
BIO US Equity;BIO-RAD LABORATORIES-A;4058467072;23.4721241;9.221191406;;;;
IART US Equity;INTEGRA LIFESCIENCES HOLDING;2506658816;26.50618744;6.157258034;;;;
PBH US Equity;PRESTIGE BRANDS HOLDINGS INC;2715421440;32.04868698;0;;;;
CNMD US Equity;CONMED CORP;1220398976;28.48681259;3.931813955;;;;
BDX US Equity;BECTON DICKINSON AND CO;32692619264;19.01818657;6.407322884;;;;
FME GR Equity;FRESENIUS MEDICAL CARE AG &;26416261120;25.65881157;0.825716972;;;;
DIA IM Equity;DIASORIN SPA;2944625920;26.21862411;5.435276985;;;;
MGLN US Equity;MAGELLAN HEALTH INC;1576937472;31.57012558;0;;;;
ENSG US Equity;ENSIGN GROUP INC/THE;1161043200;31.57999992;0;;;;
MTD US Equity;METTLER-TOLEDO INTERNATIONAL;9277524992;24.92818832;4.917786121;;;;
SAZ GR Equity;STADA ARZNEIMITTEL AG;2528761856;28.46918678;2.820976973;;;;
COLOB DC Equity;COLOPLAST-B;17830744064;24.46112442;3.148302078;;;;
PKI US Equity;PERKINELMER INC;5996314624;24.74718666;5.518816948;;;;
VAR US Equity;VARIAN MEDICAL SYSTEMS INC;7756454912;21.33681297;8.412815094;;;;
USPH US Equity;U.S. PHYSICAL THERAPY INC;666766656;30.93737411;0;;;;
ZBH US Equity;ZIMMER BIOMET HOLDINGS INC;20905781248;21.38899994;4.727046013;;;;
SIRO US Equity;SIRONA DENTAL SYSTEMS INC;6129052160;25.08849907;4.230895042;;;;
MD US Equity;MEDNAX INC;6739013120;28.84668732;0;;;;
PINC US Equity;PREMIER INC-CLASS A;5070121472;29.02000046;0.168367997;;;;
Q US Equity;QUINTILES IMS HOLDINGS INC;8451574272;28.34537506;0;;;;
CRL US Equity;CHARLES RIVER LABORATORIES;3748069632;28.56550026;0;;;;
CHE US Equity;CHEMED CORP;2528496128;28.55181313;0;;;;
GETIB SS Equity;GETINGE AB-B SHS;6267738624;23.11337471;4.404332161;;;;
STE US Equity;STERIS PLC;6464562688;24.31268692;2.909795046;;;;
HRC US Equity;HILL-ROM HOLDINGS INC;3132025344;23.36937523;4.269035816;;;;
AMP IM Equity;AMPLIFON SPA;1957571840;27.08681297;0;;;;
CAH US Equity;CARDINAL HEALTH INC;29368141824;20.46112442;0;;;;
ABC US Equity;AMERISOURCEBERGEN CORP;21326192640;22.18662453;0;;;;
LH US Equity;LABORATORY CRP OF AMER HLDGS;12500003840;22.71781158;0;;;;
STMN SW Equity;STRAUMANN HOLDING AG-REG;4788314112;24.3423748;0;;;;
OMI US Equity;OWENS & MINOR INC;2262612480;24.84187508;0;;;;
DGX US Equity;QUEST DIAGNOSTICS INC;10197897216;22.57868767;0;;;;
HNT US Equity;HEALTH NET INC/OLD;5291555840;23.07768822;0;;;;
EXE CN Equity;EXTENDICARE INC;612331328;23.64031219;0;;;;
HSIC US Equity;HENRY SCHEIN INC;13118026752;20.78118706;0;;;;
WST US Equity;WEST PHARMACEUTICAL SERVICES;4341120000;20.13150024;2.467344046;;;;
DVA US Equity;DAVITA INC;14708809728;19.9640007;0;;;;
TFX US Equity;TELEFLEX INC;5468564992;18.77281189;2.833131075;;;;
PDCO US Equity;PATTERSON COS INC;4495230464;20.66418839;0;;;;
WOOF US Equity;VCA INC;4435298816;18.81500053;0;;;;
RHK GR Equity;RHOEN-KLINIKUM AG;2013480192;17.52499962;0;;;;
NHC US Equity;NATIONAL HEALTHCARE CORP;919702144;16.80587578;0;;;;
MDAS US Equity;MEDASSETS INC;1836526336;6.867687702;4.31546402;;;;
MCK US Equity;MCKESSON CORP;45384417280;24.51131248;;;;;
VRTX US Equity;VERTEX PHARMACEUTICALS INC;30918606848;44.04512405;79.49363708;;;;
EI FP Equity;ESSILOR INTERNATIONAL;27047657472;27.2466259;;;;;
INCY US Equity;INCYTE CORP;20171896832;60.45831299;70.39725494;;;;
UCB BB Equity;UCB SA;17585793024;25.42468834;;;;;
BMRN US Equity;BIOMARIN PHARMACEUTICAL INC;16892729344;46.77949905;75.97412872;;;;
SN/ LN Equity;SMITH & NEPHEW PLC;15965057024;26.09737587;;;;;
VIFN VX Equity;VIFOR PHARMA AG;10215676928;30.06562424;;;;;
LONN VX Equity;LONZA GROUP AG-REG;8618346496;26.11368752;;;;;
XRAY US Equity;DENTSPLY SIRONA INC;8521153024;20.14087486;;;;;
SOON VX Equity;SONOVA HOLDING AG-REG;8468835840;21.23187447;;;;;
ALNY US Equity;ALNYLAM PHARMACEUTICALS INC;7977019904;61.3766861;1085.041138;;;;
GEN DC Equity;GENMAB A/S;7947723264;;41.21757507;;;;
IONS US Equity;IONIS PHARMACEUTICALS INC;7438889472;55.94381332;180.1836243;;;;
SGEN US Equity;SEATTLE GENETICS INC;6259904000;50.71318817;84.20163727;;;;
DIM FP Equity;SARTORIUS STEDIM BIOTECH;5899458560;;5.023022175;;;;
SRT GR Equity;SARTORIUS AG;5637518848;;5.086470127;;;;
CLS1 GR Equity;MCKESSON EUROPE AG;5531114496;;0;;;;
IPN FP Equity;IPSEN;5514797056;;;;;;
REC IM Equity;RECORDATI SPA;5472589312;;7.055409908;;;;
WDH DC Equity;WILLIAM DEMANT HOLDING;5203041280;;;;;;
ANAC US Equity;ANACOR PHARMACEUTICALS INC;4984685568;68.06587219;79.08757782;;;;
ORNBV FH Equity;ORION OYJ-CLASS B;4899827712;;9.661230087;;;;
NBIX US Equity;NEUROCRINE BIOSCIENCES INC;4876143104;67.96987152;;;;;
ORP FP Equity;ORPEA;4830768640;;;;;;
BIM FP Equity;BIOMERIEUX;4710160384;;;;;;
ICLR US Equity;ICON PLC;4447117824;33.67100143;;;;;
JUNO US Equity;JUNO THERAPEUTICS INC;4424145408;63.08968735;718.039978;;;;
RARE US Equity;ULTRAGENYX PHARMACEUTICAL IN;4356476928;64.90468597;;;;;
SOBI SS Equity;SWEDISH ORPHAN BIOVITRUM AB;4324592128;;15.26717567;;;;
AMSG US Equity;AMSURG CORP;4100602880;33.08631134;;;;;
BTG LN Equity;BTG PLC;3888280576;;;;;;
VWR US Equity;VWR CORP;3718764800;;0;;;;
ICPT US Equity;INTERCEPT PHARMACEUTICALS IN;3633913344;62.98649979;6176.854004;;;;
PRXL US Equity;PAREXEL INTERNATIONAL CORP;3626610432;31.04487419;;;;;
ACAD US Equity;ACADIA PHARMACEUTICALS INC;3597499648;78.16512299;48023.07813;;;;
RICHT HB Equity;RICHTER GEDEON NYRT;3534263552;;8.613484383;;;;
ALM SM Equity;ALMIRALL SA;3500144640;;11.83160686;;;;
TMH US Equity;TEAM HEALTH HOLDINGS INC;3185692928;41.29899979;;;;;
HLS US Equity;HEALTHSOUTH CORP;3182952960;31.95299911;;;;;
KITE US Equity;KITE PHARMA INC;2987716608;71.94918823;427.1083069;;;;
KORI FP Equity;KORIAN;2907304448;;;;;;
PTLA US Equity;PORTOLA PHARMACEUTICALS INC;2892550656;89.69981384;1662.259644;;;;
OPHT US Equity;OPHTHOTECH CORP;2745375232;67.75362396;1173.984863;;;;
RDUS US Equity;RADIUS HEALTH INC;2641433856;83.84637451;;;;;
PBYI US Equity;PUMA BIOTECHNOLOGY INC;2542962688;72.59318542;;;;;
AGIO US Equity;AGIOS PHARMACEUTICALS INC;2443630080;62.66418839;657.4452515;;;;
GLPG NA Equity;GALAPAGOS NV;2409384448;48.79362488;326.1798401;;;;
BLUE US Equity;BLUEBIRD BIO INC;2355391744;74.83687592;2295.694824;;;;
1403366D SW Equity;COSMO PHARMACEUTICALS SA;2335256320;;;;;;
KRKG SV Equity;KRKA;2322653696;;10.55106831;;;;
ITCI US Equity;INTRA-CELLULAR THERAPIES INC;2314183168;82.90812683;;;;;
LIFCOB SS Equity;LIFCO AB-B SHS;2276369664;;0.99476397;;;;
NVAX US Equity;NOVAVAX INC;2264111872;86.26568604;427.8467407;;;;
NKTR US Equity;NEKTAR THERAPEUTICS;2248655616;57.45562363;72.10601807;;;;
HALO US Equity;HALOZYME THERAPEUTICS INC;2218483200;60.33987427;132.8729553;;;;
UDG LN Equity;UDG HEALTHCARE PLC;2160048640;;;;;;
PRTA US Equity;PROTHENA CORP PLC;2147014528;64.58731079;4005.827393;;;;
TSRO US Equity;TESARO INC;2097526016;69.35099792;46049.42578;;;;
VIRP FP Equity;VIRBAC SA;2019506048;;;;;;
INDV LN Equity;INDIVIOR PLC;1990091008;;14.45783138;;;;
ABC LN Equity;ABCAM PLC;1984058368;;;;;;
FGEN US Equity;FIBROGEN INC;1868882048;64.14019012;266.5114136;;;;
TECN SW Equity;TECAN GROUP AG-REG;1864544768;;9.254328728;;;;
NVCR US Equity;NOVOCURE LTD;1848653440;93.28762817;114.0511551;;;;
TXMD US Equity;THERAPEUTICSMD INC;1844284160;77.71887207;316.4007568;;;;
SPI LN Equity;SPIRE HEALTHCARE GROUP PLC;1842915840;;0;;;;
YPSN SW Equity;YPSOMED HOLDING AG-REG;1830201856;;;;;;
AXON US Equity;AXOVANT SCIENCES LTD;1787674496;85.5116272;;;;;
SRPT US Equity;SAREPTA THERAPEUTICS INC;1746566784;100.3831253;;;;;
DBV FP Equity;DBV TECHNOLOGIES SA;1740803840;;;;;;
SAGE US Equity;SAGE THERAPEUTICS INC;1682681984;66.44862366;;;;;
MOR GR Equity;MORPHOSYS AG;1658620928;36.2918129;169.5933685;;;;
USNA US Equity;USANA HEALTH SCIENCES INC;1631310208;;;;;;
OSSR IR Equity;OSSUR HF;1629308160;;4.11385107;;;;
XLRN US Equity;ACCELERON PHARMA INC;1621427712;63.00312424;320.9386292;;;;
PEN US Equity;PENUMBRA INC;1608378496;;9.044748306;;;;
BOI FP Equity;BOIRON SA;1573405312;;;;;;
CLDX US Equity;CELLDEX THERAPEUTICS INC;1546764416;81.48699951;2403.118896;;;;
JIDG US Equity;JOYMAIN INTERNATIONAL DEVELO;1512463616;;;;;;
GWPRF US Equity;GW PHARMACEUTICALS PLC;1496693888;;454.9955444;;;;
AMBUB DC Equity;AMBU A/S-B;1473423616;;2.425373077;;;;
BAVA DC Equity;BAVARIAN NORDIC A/S;1457574144;;98.18331146;;;;
ALDR US Equity;ALDER BIOPHARMACEUTICALS INC;1440488832;85.85949707;;;;;
DPH LN Equity;DECHRA PHARMACEUTICALS PLC;1419897984;;;;;;
PLI CN Equity;PROMETIC LIFE SCIENCES INC;1409736064;;210.1572113;;;;
NK US Equity;NANTKWEST INC;1407549056;104.6468124;39500;;;;
EGRX US Equity;EAGLE PHARMACEUTICALS INC;1382351488;69.83668518;120.4846573;;;;
LXRX US Equity;LEXICON PHARMACEUTICALS INC;1379218944;84.41212463;4083.215576;;;;
MCRB US Equity;SERES THERAPEUTICS INC;1370466816;84.86830902;;;;;
CEMP US Equity;CEMPRA INC;1368684672;80.96687317;942.8471069;;;;
CIR LN Equity;CIRCASSIA PHARMACEUTICA;1341462400;;;;;;
CLVS US Equity;CLOVIS ONCOLOGY INC;1341222656;75.51218414;;;;;
ATT SS Equity;ATTENDO AB;1333286016;;;;;;
ALKB DC Equity;ALK-ABELLO A/S;1291025408;;13.64317799;;;;
EXEL US Equity;EXELIXIS INC;1281501312;65.47118378;264.7757263;;;;
GDS FP Equity;RAMSAY GENERALE DE SANTE;1254185344;;;;;;
ONCE US Equity;SPARK THERAPEUTICS INC;1214170240;72.00881195;905.4769897;;;;
FOLD US Equity;AMICUS THERAPEUTICS INC;1211524480;94.78330994;;;;;
CLIN LN Equity;CLINIGEN GROUP PLC;1201157376;;;;;;
ARIA US Equity;ARIAD PHARMACEUTICALS INC;1183084288;72.71887207;165.8720398;;;;
RLYP US Equity;RELYPSA INC;1181538688;80.12799835;491.5174561;;;;
IMGN US Equity;IMMUNOGEN INC;1180381440;59.98049927;236.5631866;;;;
PAHC US Equity;PHIBRO ANIMAL HEALTH CORP-A;1179456000;34.93731308;;;;;
FPRX US Equity;FIVE PRIME THERAPEUTICS INC;1141409280;61.71149826;421.98703;;;;
