Ticker;Name;Market Cap;12M IVOL 100% Mny;R&D/Net Sales:Q;;;;
LLY US Equity;ELI LILLY & CO;58955759616;18.62929916;19.55694771;;;;
KVPHQ US Equity;AMAG PHARMA USA INC;1177696000;38.56090164;8.019678116;;;;
GILD US Equity;GILEAD SCIENCES INC;29856561152;29.30310059;12.46171856;;;;
BMY US Equity;BRISTOL-MYERS SQUIBB CO;51764285440;20.29459953;18.19932556;;;;
MOH US Equity;MOLINA HEALTHCARE INC;912575232;44.58240128;0;;;;
CNC US Equity;CENTENE CORP;1060637760;44.41770172;0;;;;
HOLX US Equity;HOLOGIC INC;2494473984;37.6969986;5.566194057;;;;
STJ US Equity;ST JUDE MEDICAL INC;12922833920;27.56780052;13.23230362;;;;
ITGR US Equity;INTEGER HOLDINGS CORP;592595392;33.63280106;8.690506935;;;;
LCAV US Equity;LCA-VISION INC;714217280;41.67259979;0;;;;
MRK GR Equity;MERCK KGAA;19838806016;26.93610001;12.03046703;;;;
1321686D US Equity;WRIGHT MEDICAL GROUP INC;810716672;33.81639862;7.852538109;;;;
ARTC US Equity;ARTHROCARE CORP;1076518656;32.80879974;8.694778442;;;;
1284849D US Equity;ALLERGAN INC;18410743808;23.74620056;14.92315292;;;;
FRX US Equity;FOREST LABORATORIES INC;16026223616;26.76510048;11.32838345;;;;
ABT US Equity;ABBOTT LABORATORIES;74763214848;17.65209961;11.08092022;;;;
QGEN US Equity;QIAGEN N.V.;2266017280;30.71949959;8.563749313;;;;
MDT US Equity;MEDTRONIC PLC;61597134848;19.6121006;10.40650368;;;;
BIO US Equity;BIO-RAD LABORATORIES-A;2189268736;28.70229912;10.16786766;;;;
ENDP US Equity;ENDO INTERNATIONAL PLC;3682156032;31.6807003;6.657916069;;;;
BAYN GR Equity;BAYER AG-REG;41097637888;22.99720001;8.711294174;;;;
HSP US Equity;HOSPIRA INC;5232093184;30.9015007;5.639923096;;;;
PHIA NA Equity;KONINKLIJKE PHILIPS NV;46352805888;24.0298996;6.256929874;;;;
IART US Equity;INTEGRA LIFESCIENCES HOLDING;1182779648;27.06369972;9.422445297;;;;
A US Equity;AGILENT TECHNOLOGIES INC;14187817984;27.60409927;6.25;;;;
1255459D US Equity;LIFE TECHNOLOGIES CORP;2722312960;27.04879951;8.615207672;;;;
UNH US Equity;UNITEDHEALTH GROUP INC;72374108160;24.70369911;0;;;;
HAE US Equity;HAEMONETICS CORP/MASS;1211933952;30.05019951;5.64030695;;;;
ICUI US Equity;ICU MEDICAL INC;588541952;32.13779831;3.314815044;;;;
RMD US Equity;RESMED INC;3742679040;28.28919983;6.634882927;;;;
VAR US Equity;VARIAN MEDICAL SYSTEMS INC;6140416512;27.58580017;6.105580807;;;;
COO US Equity;COOPER COS INC/THE;2001734528;30.33919907;3.905549049;;;;
AMED US Equity;AMEDISYS INC;844627520;34.18780136;0;;;;
TECH US Equity;BIO-TECHNE CORP;2183443712;24.01339912;9.273939133;;;;
MYL US Equity;MYLAN NV;4231332352;26.71050072;6.017329216;;;;
PKI US Equity;PERKINELMER INC;2733601024;25.49250031;6.409643173;;;;
WAT US Equity;WATERS CORP;4969725440;24.98940086;6.34168005;;;;
SYK US Equity;STRYKER CORP;22438979584;21.95059967;6.213292122;;;;
CNMD US Equity;CONMED CORP;646536896;26.70859909;4.685736179;;;;
ANTM US Equity;ANTHEM INC;48789463040;23.83480072;0;;;;
USNA US Equity;USANA HEALTH SCIENCES INC;918550976;30.0170002;0.925547004;;;;
PRGO US Equity;PERRIGO CO PLC;1602460928;26.86020088;3.834928036;;;;
ZBH US Equity;ZIMMER BIOMET HOLDINGS INC;18705276928;21.66799927;5.696510792;;;;
BAX US Equity;BAXTER INTERNATIONAL INC;30360248320;19.76939964;5.827140808;;;;
WCRX US Equity;WARNER CHILCOTT PLC-CLASS A;3462701824;26.95240021;2.462654114;;;;
AGN US Equity;ALLERGAN PLC;2667241984;22.91699982;6.685009956;;;;
IDXX US Equity;IDEXX LABORATORIES INC;2481994752;21.79649925;7.309210777;;;;
CI US Equity;CIGNA CORP;13494858752;26.93969917;0;;;;
EW US Equity;EDWARDS LIFESCIENCES CORP;2723319552;17.56749916;11.35812378;;;;
BCR US Equity;CR BARD INC;8544507904;21.13439941;6.253757954;;;;
STE US Equity;STERIS PLC;1626628864;24.78650093;2.921322107;;;;
NOBN SW Equity;NOBEL BIOCARE HOLDING AG-REG;7752481280;24.21039963;2.490566015;;;;
MTD US Equity;METTLER-TOLEDO INTERNATIONAL;3098308352;22.16760063;5.15405798;;;;
TMO US Equity;THERMO FISHER SCIENTIFIC INC;18482114560;19.49060059;5.332417011;;;;
BDX US Equity;BECTON DICKINSON AND CO;17301614592;19.1868;5.620563984;;;;
1339679D US Equity;STERIS CORP;1626628864;24.78650093;1.763281941;;;;
UAM US Equity;UNIVERSAL AMERICAN CORP;1099581056;26.52750015;0;;;;
CBM US Equity;CAMBREX CORP;663530816;20.71380043;4.486880779;;;;
FME GR Equity;FRESENIUS MEDICAL CARE AG &;13074727936;21.7928009;0.528750002;;;;
PLL US Equity;PALL CORP;4229320704;20.26269913;2.850860119;;;;
DGX US Equity;QUEST DIAGNOSTICS INC;10338089984;20.48180008;0;;;;
LH US Equity;LABORATORY CRP OF AMER HLDGS;9213137920;17.27330017;0;;;;
ROG VX Equity;ROCHE HOLDING AG-GENUSSCHEIN;1.58404E+11;18.75799942;;;;;
SAN FP Equity;SANOFI;1.25335E+11;23.72459984;;;;;
DNA US Equity;GENENTECH INC;85511077888;;19.04362488;;;;
WYE US Equity;WYETH LLC;68573929472;;14.84916782;;;;
SGP US Equity;SCHERING-PLOUGH CORP/PRE-MER;35047981056;;20.82362175;;;;
ACL US Equity;ALCON INC;33787219968;;11.13141727;;;;
NOVOB DC Equity;NOVO NORDISK A/S-B;28058132480;;15.5379324;;;;
CAH US Equity;CARDINAL HEALTH INC;26094921728;20.07600021;;;;;
SCH GR Equity;BAYER SCHERING PHARMA AG;25975377920;;17.62536812;;;;
CMX US Equity;CAREMARK RX INC;24355004416;;;;;;
AET US Equity;AETNA INC;22539960320;27.32649994;;;;;
DHR US Equity;DANAHER CORP;22297030656;20.21940041;;;;;
GENZ US Equity;GENZYME CORP;16186647552;;20.07150841;;;;
MHS US Equity;MEDCO HEALTH SOLUTIONS INC;15680663552;;0;;;;
MCK US Equity;MCKESSON CORP;15005628416;21.8628006;;;;;
SEO VX Equity;MERCK SERONO SA;13727286272;;22.82216644;;;;
SYST VX Equity;SYNTHES INC-144A/REGS;13702989824;18.88059998;;;;;
AB/ LN Equity;ALLIANCE BOOTS HOLDINGS LTD;13344460800;;;;;;
UCB BB Equity;UCB SA;12444179456;;;;;;
EI FP Equity;ESSILOR INTERNATIONAL;11126475776;20.16609955;;;;;
FRE GR Equity;FRESENIUS SE & CO KGAA;10578630656;;1.446655035;;;;
SHP LN Equity;SHIRE PLC;10453557248;;23.28705788;;;;
0964591D US Equity;BIOMET INC;10107794432;;4.793952942;;;;
SN/ LN Equity;SMITH & NEPHEW PLC;9831803904;;4.418262005;;;;
ESRX US Equity;EXPRESS SCRIPTS HOLDING CO;9697289216;29.3757;;;;;
HUM US Equity;HUMANA INC;9194098688;29.10709953;;;;;
CLS1 GR Equity;MCKESSON EUROPE AG;9087678464;28.72870064;;;;;
ABC US Equity;AMERISOURCEBERGEN CORP;8636299264;21.58620071;;;;;
CVH US Equity;COVENTRY HEALTH CARE INC;7975693312;;;;;;
MEDI US Equity;MEDIMMUNE LLC;7743143424;;91.42212677;;;;
SEPR US Equity;SUNOVION PHARMACEUTICALS INC;6746254848;;12.27808285;;;;
ELN ID Equity;PERRIGO CORP DAC;6098174976;;;;;;
SRZ GR Equity;SCHWARZ PHARMA AG;6007354880;;23.4797287;;;;
DVA US Equity;DAVITA INC;5915520000;25.91069984;;;;;
LUN DC Equity;H LUNDBECK A/S;5844803584;;18.66518402;;;;
HNT US Equity;HEALTH NET INC/OLD;5671906816;25.96170044;;;;;
BRL US Equity;BARR PHARMACEUTICALS INC;5332176384;;10.36403561;;;;
SOON VX Equity;SONOVA HOLDING AG-REG;5281276416;;;;;;
WDH DC Equity;WILLIAM DEMANT HOLDING;5121471488;;;;;;
HMA US Equity;HEALTH MANAGEMENT ASSOCIATES;5078251008;24.54369926;;;;;
PDCO US Equity;PATTERSON COS INC;4941440000;24.40559959;;;;;
BKD US Equity;BROOKDALE SENIOR LIVING INC;4859001856;;;;;;
VRTX US Equity;VERTEX PHARMACEUTICALS INC;4699607552;58.95629883;180.3655548;;;;
AMLN US Equity;AMYLIN PHARMACEUTICALS LLC;4697828864;;36.52842712;;;;
OCR US Equity;OMNICARE INC;4690747904;29.65920067;;;;;
XRAY US Equity;DENTSPLY SIRONA INC;4532734464;22.25869942;;;;;
APPX US Equity;FRESENIUS KABI USA INC;4531372544;;10.7194891;;;;
GETIB SS Equity;GETINGE AB-B SHS;4521962496;;2.025527;;;;
LONN VX Equity;LONZA GROUP AG-REG;4357628416;21.62420082;;;;;
COLOB DC Equity;COLOPLAST-B;4340931584;;4.124700069;;;;
HSIC US Equity;HENRY SCHEIN INC;4338325504;21.81369972;;;;;
CEPH US Equity;CEPHALON INC;4292580864;;16.79586411;;;;
RICHT HB Equity;RICHTER GEDEON NYRT;4249139200;;4.56378603;;;;
MEDAA SS Equity;MEDA AB-A SHS;4223268608;;8.369200706;;;;
IPN FP Equity;IPSEN;3905750272;;;;;;
KG US Equity;KP PHARMACEUTICALS LLC;3870411520;;7.813408852;;;;
STMN SW Equity;STRAUMANN HOLDING AG-REG;3778787584;;;;;;
PPDI US Equity;PHARMACEUTICAL PRODUCT DEVEL;3776867072;;0.602590024;;;;
CVD US Equity;COVANCE INC;3769391616;23.8192997;;;;;
BEC US Equity;BECKMAN COULTER INC;3724780544;;12.81685734;;;;
LNCR US Equity;LINCARE HOLDINGS INC;3688737792;;;;;;
2758954Q US Equity;TRIAD HEALTHCARE CORP;3681889024;;;;;;
KRKG SV Equity;KRKA;3651837184;;;;;;
0202445Q US Equity;EMD MILLIPORE CORP;3556872960;;7.463111877;;;;
HRC US Equity;HILL-ROM HOLDINGS INC;3497819136;19.19000053;;;;;
CYH US Equity;COMMUNITY HEALTH SYSTEMS INC;3473965056;19.99399948;;;;;
HCR US Equity;MANOR CARE INC;3469799680;;;;;;
3437127Q US Equity;MILLENNIUM PHARMACEUTICALS;3444697600;;70.54776764;;;;
DADE US Equity;DADE BEHRING HOLDINGS INC;3417059328;;9.44287014;;;;
VRX CN Equity;VALEANT PHARMACEUTICALS INTE;3384790016;;9.100264549;;;;
THC US Equity;TENET HEALTHCARE CORP;3285088512;43.13280106;;;;;
GN DC Equity;GN STORE NORD A/S;3247772160;;6.080635071;;;;
3122066Q US Equity;CYTYC CORP;3187431680;;7.395499229;;;;
ORNBV FH Equity;ORION OYJ-CLASS B;3064607488;;12.68456364;;;;
SAZ GR Equity;STADA ARZNEIMITTEL AG;3046744576;;2.45187211;;;;
ACT IR Equity;ACTAVIS GROUP HF;3035954688;;4.154028893;;;;
RESP US Equity;RESPIRONICS INC;3019241216;;5.443401814;;;;
UHS US Equity;UNIVERSAL HEALTH SERVICES-B;3007853568;24.10630035;;;;;
CRL US Equity;CHARLES RIVER LABORATORIES;2893489664;23.63920021;;;;;
GRF SM Equity;GRIFOLS SA;2840150784;;;;;;
WCG US Equity;WELLCARE HEALTH PLANS INC;2806276096;33.09690094;;;;;
NTY US Equity;NATURE'S BOUNTY CO/THE;2794085888;;;;;;
BOL US Equity;BAUSCH & LOMB INC;2793453056;;7.609988213;;;;
KCI US Equity;KINETIC CONCEPTS INC;2760020480;;2.614739895;;;;
0991739D US Equity;GEN-PROBE INC;2726675456;;26.21574974;;;;
BIM FP Equity;BIOMERIEUX;2689466880;;;;;;
WOOF US Equity;VCA INC;2687826432;30.27969933;;;;;
GEN DC Equity;GENMAB A/S;2661149952;;465.0379639;;;;
NDN CN Equity;NORDION INC;2635814400;;1.326259971;;;;
PLVARA CZ Equity;PLIVA D.D.;2596774656;;8.824678421;;;;
ALKB DC Equity;ALK-ABELLO A/S;2527429120;;26.74772072;;;;
TFX US Equity;TELEFLEX INC;2518814720;21.50139999;;;;;
RHK GR Equity;RHOEN-KLINIKUM AG;2498641152;;;;;;
MD US Equity;MEDNAX INC;2371654912;21.83130074;;;;;
ZEN CP Equity;ZENTIVA NV;2320924160;;3.782543898;;;;
PDLI US Equity;PDL BIOPHARMA INC;2320655616;37.63370132;63.63113785;;;;
0945329D US Equity;IMCLONE SYSTEMS LLC;2266716416;;17.54314995;;;;
ICOS US Equity;ICOS CORPORATION;2214353152;;122.7858582;;;;
GDS FP Equity;RAMSAY GENERALE DE SANTE;2195589888;;;;;;
FAE SM Equity;FAES FARMA SA;2169760768;;;;;;
1541946D US Equity;ABBOTT MEDICAL OPTICS INC;2084582656;;6.227716923;;;;
MNT US Equity;MENTOR CORP;2060002432;;13.44084454;;;;
SIE US Equity;SIERRA HEALTH SERVICES INC;2058424704;;;;;;
OME BB Equity;OMEGA PHARMA;2035363456;;;;;;
NRPH US Equity;NEW RIVER PHARMACEUTICALS;2008880128;;264.4988098;;;;
OSIP US Equity;OSI PHARMACEUTICALS INC;2003091200;;58.22172928;;;;
8397627Q US Equity;PSYCHIATRIC SOLUTIONS INC;1998315136;;;;;;
EKTAB SS Equity;ELEKTA AB-B SHS;1988223744;;9.037327766;;;;
BIO PW Equity;BIOTON SA;1981377664;;;;;;
BLUD US Equity;IMMUCOR INC;1979806464;;2.402036905;;;;
LPNT US Equity;LIFEPOINT HEALTH INC;1933176960;25.11289978;;;;;
MRX US Equity;MEDICIS PHARMACEUTICAL CORP;1932919296;;9.982552528;;;;
AGP US Equity;AMERIGROUP CORP;1869215744;;;;;;
INVA US Equity;INNOVIVA INC;1854570624;52.5746994;707.8746948;;;;
ILMN US Equity;ILLUMINA INC;1828225536;58.10350037;14.48234558;;;;
VIFN VX Equity;VIFOR PHARMA AG;1819477504;;;;;;
KYPH US Equity;KYPHON AMERICAS INC;1808000896;;10.11316872;;;;
MEDX US Equity;MEDAREX INC;1807059968;;348.7573547;;;;
HLS US Equity;HEALTHSOUTH CORP;1798409984;37.65010071;;;;;
MEDIQ NA Equity;MEDIQ BV;1726522880;;;;;;
ORP FP Equity;ORPEA;1697968768;;;;;;
AFX GR Equity;CARL ZEISS MEDITEC AG - BR;1693389824;;8.668204308;;;;
WST US Equity;WEST PHARMACEUTICAL SERVICES;1672972032;33.86769867;;;;;
AMP IM Equity;AMPLIFON SPA;1672685184;;;;;;
TVTY US Equity;TIVITY HEALTH INC;1653738368;36.86299896;;;;;
HGSI US Equity;HUMAN GENOME SCIENCES INC;1648397056;;782.4674072;;;;
CRXL NA Equity;CRUCELL NV;1635701248;;73.30882263;;;;
MGLN US Equity;MAGELLAN HEALTH INC;1631956992;30.58760071;;;;;
4107485Q US Equity;VALEANT PHARMACEUTICALS INTE;1597070464;;9.657746315;;;;
VMSI US Equity;VENTANA MEDICAL SYSTEMS;1593306240;;13.08454037;;;;
ARRO US Equity;ARROW INTERNATIONAL INC;1589120896;;5.294855118;;;;
ZEL SM Equity;ZELTIA SA;1588564864;;;;;;
PHM SM Equity;PHARMA MAR SA;1588564864;;57.2724762;;;;
REC IM Equity;RECORDATI SPA;1585892096;;8.383857727;;;;
QMED SS Equity;Q-MED AB;1546782080;;17.39130211;;;;
SRZ US Equity;SUNRISE SENIOR LIVING LLC;1546202112;;;;;;
ALR US Equity;ALERE INC;1501323904;;11.05843544;;;;
BMRN US Equity;BIOMARIN PHARMACEUTICAL INC;1497259264;61.34389877;;;;;
MOGN US Equity;MGI PHARMA INC;1453163904;;21.82806015;;;;
ARXT US Equity;ADAMS RESPIRATORY THERA INC;1435581568;;6.974552155;;;;
ALXN US Equity;ALEXION PHARMACEUTICALS INC;1400196096;45.78210068;8062.737793;;;;
OO US Equity;OAKLEY INC;1380284416;;2.987837076;;;;
NKTR US Equity;NEKTAR THERAPEUTICS;1373396096;45.93690109;59.66878128;;;;
KORI FP Equity;KORIAN;1366483072;;;;;;
VARI US Equity;VARIAN INC;1362498432;;7.109386921;;;;
ALKS US Equity;ALKERMES PLC;1348424704;46.54940033;48.74448395;;;;
BSLN SW Equity;BASILEA PHARMACEUTICA-REG;1344428160;;;;;;
3527570Q US Equity;ZOETIS PRODUCTS LLC;1322289920;;6.711421967;;;;
PSSI US Equity;MCKESSON MEDICAL-SURGICAL TO;1322288384;;;;;;
AMMD US Equity;ASTORA WOMEN'S HEALTH HOLDIN;1313736448;;10.27071762;;;;
REGN US Equity;REGENERON PHARMACEUTICALS;1305208320;49.68740082;;;;;
0623514D US Equity;UNITED SURGICAL PARTNERS INT;1264863616;;;;;;
OMI US Equity;OWENS & MINOR INC;1256975744;26.71349907;;;;;
MYGN US Equity;MYRIAD GENETICS INC;1244631936;56.51369858;78.56184387;;;;
CONR US Equity;CONOR MEDSYSTEMS INC;1181109760;;104.4855576;;;;
0967702D US Equity;HEALTHSPRING INC;1164713984;;;;;;
UDG LN Equity;UDG HEALTHCARE PLC;1153826816;;;;;;
MNKD US Equity;MANNKIND CORP;1152580096;46.05410004;;;;;
COX FP Equity;NICOX SA;1146927744;;;;;;
SCHE LN Equity;SOUTHERN CROSS HEALTHCARE;1142114560;;;;;;
AHG US Equity;APRIA HEALTHCARE GROUP INC;1136086912;;0;;;;
DIGE US Equity;DIGENE CORP;1135459584;;9.982444763;;;;
DNEX US Equity;DIONEX CORP;1090261120;;7.889427185;;;;
1519026D LN Equity;GYRUS GROUP PLC;1080550272;;;;;;
CRA US Equity;CELERA CORP;1076912512;;1036.121582;;;;
EGIS HB Equity;EGIS PHARMACEUTICALS PLC;1074876160;;6.39703083;;;;
ICLR US Equity;ICON PLC;1065971328;;;;;;
VTIV US Equity;INVENTIV HEALTH INC;1049304640;;;;;;
ZGEN US Equity;ZYMOGENETICS INC;1049268608;;545.6772461;;;;
ITMN US Equity;INTERMUNE INC;1046459392;60.19960022;142.6209106;;;;
YPSN SW Equity;YPSOMED HOLDING AG-REG;1033016512;;;;;;
BANB SW Equity;BACHEM HOLDING AG-REG B;1026330880;;;;;;
1280452D CN Equity;CML HEALTHCARE INC;1024938176;;;;;;
SPPN SW Equity;SPEEDEL HOLDING AG-REG;1023192384;;;;;;
VPHM US Equity;SHIRE VIROPHARMA INC;1019938048;56.06719971;14.40285301;;;;
SRN IM Equity;SORIN SPA;1011570240;;;;;;
KND US Equity;KINDRED HEALTHCARE INC;1006828608;34.95930099;;;;;
CHSI US Equity;CATALYST HEALTH SOLUTIONS IN;993445440;;;;;;
EVVV US Equity;EV3 INC;987801088;;13.55527306;;;;
DJO US Equity;DJO OPCO HOLDINGS INC;987270720;;2.279051065;;;;
CHE US Equity;CHEMED CORP;971479360;36.40810013;;;;;
GHCI US Equity;GENESIS HEALTHCARE CORP;931994368;;;;;;
VAS US Equity;CAREFUSION 202 INC;911725376;;6.062785149;;;;
TNOX US Equity;TANOX INC;900498944;;94.75576782;;;;
ICLL AV Equity;INTERCELL AG;900004928;;1173.698975;;;;
PMTI US Equity;PALOMAR MEDICAL TECHNOLOGIES;895982400;;12.6243248;;;;
SRT GR Equity;SARTORIUS AG;883015872;;6.826998234;;;;
EMS US Equity;ENVISION HEALTHCARE CORP/CO;870940608;;;;;;
LGND US Equity;LIGAND PHARMACEUTICALS;867564096;59.52700043;28.51772118;;;;
EXEL US Equity;EXELIXIS INC;861977664;60.21960068;195.6159668;;;;
4074163Q GR Equity;GPC BIOTECH AG;847289984;;305.6960144;;;;
IONS US Equity;IONIS PHARMACEUTICALS INC;844082496;60.3628006;583.2462158;;;;
AMAG US Equity;AMAG PHARMACEUTICALS INC;839263040;61.99399948;2252.249023;;;;
SCRX US Equity;SHIONOGI PHARMA INC;836923200;;6.020003796;;;;
BLU CN Equity;BELLUS HEALTH INC;831126080;;1969.626709;;;;
3339188Q US Equity;PHARMION CORP;825613056;;27.05399132;;;;
OFIX US Equity;ORTHOFIX INTERNATIONAL NV;819649984;;51.41661453;;;;
LIFC US Equity;LIFECELL CORP;812528256;;11.85311222;;;;
1248911D US Equity;PAR PHARMACEUTICAL COS INC;804353600;;7.227309227;;;;
HTL LN Equity;HUNTLEIGH TECHNOLOGY LTD;799142912;;;;;;
BSTE US Equity;BIOSITE INC;794359616;;16.76268005;;;;
CVTX US Equity;CV THERAPEUTICS INC;793441728;;266.0629272;;;;
ALNY US Equity;ALNYLAM PHARMACEUTICALS INC;791750784;52.63809967;156.290329;;;;
RJF SM Equity;LABORATORIO REIG JOFRE SA;789582848;;;;;;
PRXL US Equity;PAREXEL INTERNATIONAL CORP;788128832;37.06890106;;;;;
ALOG US Equity;ANALOGIC CORP;783955840;;15.31441021;;;;
IVC US Equity;INVACARE CORP;782892096;;;;;;
NHWK US Equity;NIGHTHAWK RADIOLOGY HOLDINGS;761758976;;;;;;
ARNA US Equity;ARENA PHARMACEUTICALS INC;761041920;73.68540192;514.6512451;;;;
SOBI SS Equity;SWEDISH ORPHAN BIOVITRUM AB;752883776;;66.96212769;;;;
MATK US Equity;MARTEK BIOSCIENCES CORP;750460352;;10.20153141;;;;
TECN SW Equity;TECAN GROUP AG-REG;745737152;;9.568004608;;;;
EXE CN Equity;EXTENDICARE INC;739338560;;;;;;
AESCH FP Equity;AES CHEMUNEX SA;731270208;;;;;;
RTSX US Equity;21ST CENTURY ONCOLOGY INC;731008704;;;;;;
OSIR US Equity;OSIRIS THERAPEUTICS INC;728669120;;364.0015564;;;;
2997841Q US Equity;ASPREVA PHARMACEUTICALS CORP;719496448;;25.77435684;;;;
AVDL US Equity;AVADEL PHARMACEUTICALS PLC;713217344;49.97769928;174.4310913;;;;
NEUR DC Equity;NEUROSEARCH A/S;700991040;;297.0090637;;;;
AMSG US Equity;AMSURG CORP;688212928;;;;;;
EVHC US Equity;ENVISION HEALTHCARE CORP;688212928;;;;;;
ALC US Equity;ASSISTED LIVING CONCEPTS LLC;685590976;;;;;;
WHM LN Equity;WHATMAN LTD;681425920;;;;;;
NHC US Equity;NATIONAL HEALTHCARE CORP;679379520;;;;;;
PGNX US Equity;PROGENICS PHARMACEUTICALS;670913088;66.84069824;88.25078583;;;;
VITL US Equity;VITAL SIGNS INC;659887488;;3.2919631;;;;
BAVA DC Equity;BAVARIAN NORDIC A/S;656758528;;103.8961029;;;;
8275783Q LN Equity;CARE UK LTD;653129216;;;;;;
3509785Q CN Equity;AXCAN PHARMA INC;652046976;;21.2412281;;;;
PBH US Equity;PRESTIGE BRANDS HOLDINGS INC;651098944;43.15599823;;;;;
ILSE US Equity;INTRALASE CORP;643033344;;13.72220039;;;;
VIVO US Equity;MERIDIAN BIOSCIENCE INC;641672960;;4.069808006;;;;
NVLN CN Equity;NOVELION THERAPEUTICS INC;637137920;;35.46514893;;;;
GENP FP Equity;STALLERGENES;626294528;;;;;;
SYUT US Equity;SYNUTRA INTERNATIONAL INC;625008768;;;;;;
1434849D US Equity;NOVEN PHARMACEUTICALS INC;619992576;;16.08734322;;;;
IBAB BB Equity;ION BEAM APPLICATIONS;617058304;;;;;;
8383310Q US Equity;MATRIA HEALTHCARE INC;616037312;;0;;;;
OSSR IR Equity;OSSUR HF;612393024;;6.77874279;;;;
PRAI US Equity;PRA INTERNATIONAL DELAWARE I;610055744;;;;;;
XNPT US Equity;XENOPORT INC;604931648;72.82910156;547.0379639;;;;
VOLC US Equity;VOLCANO CORP;603460160;;;;;;
3JR BU Equity;SOPHARMA AD SOFIA;601618112;;;;;;
COM CN Equity;CARDIOME PHARMA CORP;599332544;;452.460968;;;;
SVNTQ US Equity;SAVIENT PHARMACEUTICALS INC;583998400;53.04430008;34.66490936;;;;
GERN US Equity;GERON CORP;582517888;50.78839874;1480.359619;;;;
OKDBV FH Equity;ORIOLA CORP -B;581289664;;;;;;
ZOLL US Equity;ZOLL MEDICAL CORP;579493824;;9.12863636;;;;
ACIBD TI Equity;ACIBADEM SAGLIK HIZMETLERI V;579292800;;;;;;
ATB CN Equity;ATRIUM INNOVATIONS INC;578248576;;0.025927;;;;
KERX US Equity;KERYX BIOPHARMACEUTICALS;574345856;65.04070282;22064.86328;;;;
SRDX US Equity;SURMODICS INC;572390144;30.85020065;31.05331993;;;;
VTAL US Equity;VITAL IMAGES INC;571353344;;19.08819962;;;;
MDTH US Equity;MEDCATH CORP;568844480;;;;;;
MNTA US Equity;MOMENTA PHARMACEUTICALS INC;566931264;104.469902;263.2824097;;;;
FOXH US Equity;FOXHOLLOW TECHNOLOGIES INC;558950080;;10.52984142;;;;
ADPH LI Equity;A&D PHARMA HOLDING NV-GDR;554315456;;;;;;
IATR GA Equity;ATHENS MEDICAL CENTER;554223616;;;;;;
DSCP US Equity;DATASCOPE CORP;554208704;;9.924312592;;;;
GTXI US Equity;GTX INC;553243392;51.41999817;896.8283691;;;;
VIRP FP Equity;VIRBAC SA;540559488;;;;;;
VNDA US Equity;VANDA PHARMACEUTICALS INC;540012480;;;;;;
GBT FP Equity;GUERBET;537971712;;;;;;
BOI FP Equity;BOIRON SA;531213216;;;;;;
1498540D GR Equity;ALLIANCE HEALTHCARE DEUTSCHL;524695520;;;;;;
VRNM US Equity;BASF ENZYMES LLC;522897120;51.12630081;77.99049377;;;;
GTIV US Equity;GENTIVA HEALTH SERVICES;520212192;35.1004982;;;;;
HALO US Equity;HALOZYME THERAPEUTICS INC;518818496;;670.1159058;;;;
AUXL US Equity;AUXILIUM PHARMACEUTICALS INC;518617216;;47.90249252;;;;
