Ticker;Name;Market Cap;12M IVOL 100% Mny;R&D/Net Sales:Q;;;;
NOBN SW Equity;NOBEL BIOCARE HOLDING AG-REG;1049571392;34.22190094;6.34172821;;;;
BAX US Equity;BAXTER INTERNATIONAL INC;36621533184;24.5529995;8.340522766;;;;
AFX GR Equity;CARL ZEISS MEDITEC AG - BR;2335636736;26.07069969;11.24436283;;;;
THC US Equity;TENET HEALTHCARE CORP;3457259520;38.57820129;0;;;;
AGN US Equity;ALLERGAN PLC;10987084800;26.26339912;8.753500938;;;;
HSP US Equity;HOSPIRA INC;5161469440;29.60560036;6.659959793;;;;
PHIA NA Equity;KONINKLIJKE PHILIPS NV;25148983296;25.2364006;7.197649956;;;;
DHR US Equity;DANAHER CORP;38721253376;23.42000008;6.556769848;;;;
MYL US Equity;MYLAN NV;11186637824;25.9239006;5.981416225;;;;
COV US Equity;COVIDIEN LTD;27333480448;22.96240044;5.098300934;;;;
SYK US Equity;STRYKER CORP;20842596352;21.80529976;5.55555582;;;;
SAZ GR Equity;STADA ARZNEIMITTEL AG;1912771840;27.63850021;2.874201059;;;;
ZBH US Equity;ZIMMER BIOMET HOLDINGS INC;11565649920;22.81080055;5.216967106;;;;
GRF SM Equity;GRIFOLS SA;10692517888;22.93300056;4.926331043;;;;
DRW3 GR Equity;DRAEGERWERK AG - PREF;1406574592;18.66379929;8.911698341;;;;
FRE GR Equity;FRESENIUS SE & CO KGAA;20489684992;22.11969948;1.521381974;;;;
RHK GR Equity;RHOEN-KLINIKUM AG;2795952384;26.45849991;0;;;;
FME GR Equity;FRESENIUS MEDICAL CARE AG &;21112879104;20.20509911;0.815316021;;;;
ROG VX Equity;ROCHE HOLDING AG-GENUSSCHEIN;1.73924E+11;17.39900017;;;;;
NOVOB DC Equity;NOVO NORDISK A/S-B;90787512320;;13.18720055;;;;
UNH US Equity;UNITEDHEALTH GROUP INC;55405760512;26.41130066;;;;;
ESRX US Equity;EXPRESS SCRIPTS HOLDING CO;44085600256;28.51790047;;;;;
CELG US Equity;CELGENE CORP;33191813120;29.03759956;31.11465073;;;;
TMO US Equity;THERMO FISHER SCIENTIFIC INC;22974507008;;2.981494904;;;;
MCK US Equity;MCKESSON CORP;22886410240;20.46349907;;;;;
EI FP Equity;ESSILOR INTERNATIONAL;21392349184;19.86980057;;;;;
ANTM US Equity;ANTHEM INC;18498693120;26.80669975;;;;;
VRX CN Equity;VALEANT PHARMACEUTICALS INTE;17813463040;;2.168209076;;;;
SHP LN Equity;SHIRE PLC;17142614016;;20.41984749;;;;
REGN US Equity;REGENERON PHARMACEUTICALS;16522009600;45.10710144;37.01187897;;;;
AET US Equity;AETNA INC;15490695168;29.48789978;;;;;
BDX US Equity;BECTON DICKINSON AND CO;15400129536;;6.495977879;;;;
CI US Equity;CIGNA CORP;15283701760;27.93880081;;;;;
CAH US Equity;CARDINAL HEALTH INC;13992061952;21.03199959;;;;;
HCA US Equity;HCA HEALTHCARE INC;13362814976;35.60689926;;;;;
COLOB DC Equity;COLOPLAST-B;11004828672;;2.983503103;;;;
HUM US Equity;HUMANA INC;10858899456;28.94249916;;;;;
DVA US Equity;DAVITA INC;10544562176;;;;;;
UCB BB Equity;UCB SA;10466599936;25.02510071;;;;;
ABC US Equity;AMERISOURCEBERGEN CORP;10167840768;21.24559975;;;;;
SN/ LN Equity;SMITH & NEPHEW PLC;9967881216;;4.201681137;;;;
PRGO US Equity;PERRIGO CO PLC;9731683328;;3.558670044;;;;
CCT CN Equity;CATAMARAN CORP;9663699968;;;;;;
DGX US Equity;QUEST DIAGNOSTICS INC;9263042560;;;;;;
VRTX US Equity;VERTEX PHARMACEUTICALS INC;9085056000;46.3302002;59.57066345;;;;
LH US Equity;LABORATORY CRP OF AMER HLDGS;8194251776;;;;;;
GETIB SS Equity;GETINGE AB-B SHS;8049363456;;5.471834183;;;;
BCR US Equity;CR BARD INC;8045174784;;7.220915794;;;;
VAR US Equity;VARIAN MEDICAL SYSTEMS INC;7684494336;;6.070625782;;;;
WAT US Equity;WATERS CORP;7575441408;;5.279674053;;;;
SOON VX Equity;SONOVA HOLDING AG-REG;7400260608;24.72559929;;;;;
HSIC US Equity;HENRY SCHEIN INC;7076477952;;;;;;
PLL US Equity;PALL CORP;6694367744;;3.597035885;;;;
CFN US Equity;CAREFUSION CORP;6342362112;;4.752066135;;;;
BMRN US Equity;BIOMARIN PHARMACEUTICAL INC;6092244480;40.3716011;51.67854309;;;;
CVH US Equity;COVENTRY HEALTH CARE INC;6029787648;14.45650005;;;;;
EKTAB SS Equity;ELEKTA AB-B SHS;5959234048;;10.34205246;;;;
RMD US Equity;RESMED INC;5947643904;;8.012221336;;;;
MTD US Equity;METTLER-TOLEDO INTERNATIONAL;5923446784;;4.821683884;;;;
XRAY US Equity;DENTSPLY SIRONA INC;5621795840;;;;;;
HOLX US Equity;HOLOGIC INC;5338105344;;8.001726151;;;;
IDXX US Equity;IDEXX LABORATORIES INC;5073626624;;6.450273037;;;;
ONXX US Equity;ONYX PHARMACEUTICALS INC;5071968256;42.58990097;95.70555878;;;;
WDH DC Equity;WILLIAM DEMANT HOLDING;4994607616;;;;;;
UHS US Equity;UNIVERSAL HEALTH SERVICES-B;4671235072;;;;;;
COO US Equity;COOPER COS INC/THE;4483948032;;3.562443972;;;;
QGEN US Equity;QIAGEN N.V.;4290071040;;10.19031239;;;;
ORNBV FH Equity;ORION OYJ-CLASS B;4130454272;;10.61838913;;;;
PCYC US Equity;PHARMACYCLICS INC;4032876288;58.55260086;724.6820679;;;;
OCR US Equity;OMNICARE INC;3990302720;28.60840034;;;;;
MD US Equity;MEDNAX INC;3962155776;;0;;;;
MDVN US Equity;MEDIVATION INC;3800850432;53.26480103;49.45368576;;;;
VIFN VX Equity;VIFOR PHARMA AG;3767755776;30.53790092;;;;;
BIM FP Equity;BIOMERIEUX;3751668224;21.87350082;;;;;
PDCO US Equity;PATTERSON COS INC;3718534912;;0;;;;
PKI US Equity;PERKINELMER INC;3643120384;;6.359447956;;;;
SIRO US Equity;SIRONA DENTAL SYSTEMS INC;3543856128;;5.096134186;;;;
ARIA US Equity;ARIAD PHARMACEUTICALS INC;3196490752;52.97000122;45672.94141;;;;
CVD US Equity;COVANCE INC;3161642240;;;;;;
MEDAA SS Equity;MEDA AB-A SHS;3106556416;;21.00065804;;;;
BKD US Equity;BROOKDALE SENIOR LIVING INC;3103586304;;;;;;
JAZZ US Equity;JAZZ PHARMACEUTICALS PLC;3082553856;;3.942682981;;;;
RICHT HB Equity;RICHTER GEDEON NYRT;3059219712;;10.06780148;;;;
ENDP US Equity;ENDO INTERNATIONAL PLC;2992736512;;6.522740841;;;;
BIO US Equity;BIO-RAD LABORATORIES-A;2974905344;;9.826408386;;;;
CLS1 GR Equity;MCKESSON EUROPE AG;2930573312;27.58919907;;;;;
TFX US Equity;TELEFLEX INC;2918825216;;4.010281086;;;;
LUN DC Equity;H LUNDBECK A/S;2876196864;;18.91069984;;;;
LONN VX Equity;LONZA GROUP AG-REG;2854169856;26.32659912;;;;;
CYH US Equity;COMMUNITY HEALTH SYSTEMS INC;2803371008;;;;;;
GN DC Equity;GN STORE NORD A/S;2802735360;;9.437750816;;;;
SGEN US Equity;SEATTLE GENETICS INC;2759394048;48.25719833;83.06309509;;;;
UTHR US Equity;UNITED THERAPEUTICS CORP;2713773568;;26.87158775;;;;
CBST US Equity;CUBIST PHARMACEUTICALS LLC;2708158720;31.82579994;29.4721241;;;;
IPN FP Equity;IPSEN;2534313472;;;;;;
BRKR US Equity;BRUKER CORP;2533965568;;10.02679825;;;;
TECH US Equity;BIO-TECHNE CORP;2516880128;;9.932688713;;;;
ALKS US Equity;ALKERMES PLC;2450429696;;34.63551712;;;;
HMA US Equity;HEALTH MANAGEMENT ASSOCIATES;2389353472;;;;;;
SLXP US Equity;SALIX PHARMACEUTICALS LTD;2377404160;;17.72735023;;;;
ORP FP Equity;ORPEA;2344818944;;;;;;
KRKG SV Equity;KRKA;2339362816;;9.717585564;;;;
CPHD US Equity;CEPHEID;2244999168;;20.07406235;;;;
DIA IM Equity;DIASORIN SPA;2234018048;;6.374036789;;;;
MYGN US Equity;MYRIAD GENETICS INC;2218231808;;8.543357849;;;;
THOR US Equity;THORATEC LLC;2204558848;;16.69321251;;;;
INCY US Equity;INCYTE CORP;2179358208;43.19739914;82.7861557;;;;
INVA US Equity;INNOVIVA INC;2176344064;;1889.930054;;;;
CNC US Equity;CENTENE CORP;2116985856;45.67229843;;;;;
HAE US Equity;HAEMONETICS CORP/MASS;2106420992;;4.962461948;;;;
WCG US Equity;WELLCARE HEALTH PLANS INC;2103456640;42.29240036;;;;;
1339679D US Equity;STERIS CORP;2030749952;;1.763281941;;;;
STE US Equity;STERIS PLC;2030749952;;2.764923096;;;;
HLS US Equity;HEALTHSOUTH CORP;2019424896;;;;;;
PHST RM Equity;PHARMSTANDARD PJSC;2018622720;;;;;;
THR BB Equity;THROMBOGENICS NV;1991511680;;;;;;
HNT US Equity;HEALTH NET INC/OLD;1974936320;;;;;;
ARNA US Equity;ARENA PHARMACEUTICALS INC;1959982848;74.938797;782.4242554;;;;
TMH US Equity;TEAM HEALTH HOLDINGS INC;1941681536;;;;;;
STMN SW Equity;STRAUMANN HOLDING AG-REG;1918452864;30.79369926;;;;;
REC IM Equity;RECORDATI SPA;1908484352;;7.827185154;;;;
WST US Equity;WEST PHARMACEUTICAL SERVICES;1868212352;;2.699143887;;;;
LPNT US Equity;LIFEPOINT HEALTH INC;1862905856;;;;;;
WOOF US Equity;VCA INC;1848802560;;;;;;
CRL US Equity;CHARLES RIVER LABORATORIES;1819281024;;;;;;
OMI US Equity;OWENS & MINOR INC;1807459840;;;;;;
BTG LN Equity;BTG PLC;1771300224;;;;;;
PRXL US Equity;PAREXEL INTERNATIONAL CORP;1740599168;;;;;;
HRC US Equity;HILL-ROM HOLDINGS INC;1733045120;;4.332715034;;;;
ALM SM Equity;ALMIRALL SA;1677810432;;24.69764519;;;;
VIRP FP Equity;VIRBAC SA;1673896704;;;;;;
ICLR US Equity;ICON PLC;1673580928;;;;;;
DIM FP Equity;SARTORIUS STEDIM BIOTECH;1650809984;;5.622776031;;;;
SRT GR Equity;SARTORIUS AG;1638550272;;5.890473843;;;;
INFI US Equity;INFINITY PHARMACEUTICALS INC;1581202048;62.31629944;;;;;
QCOR US Equity;QUESTCOR PHARMACEUTICALS;1561821440;64.83209991;5.698345184;;;;
SOBI SS Equity;SWEDISH ORPHAN BIOVITRUM AB;1515058304;;20.93574715;;;;
ALR US Equity;ALERE INC;1495886080;;5.866511822;;;;
CYBX US Equity;CYBERONICS INC;1456157952;;11.37507534;;;;
LIVN US Equity;LIVANOVA PLC;1456157952;;15.95157433;;;;
PSSI US Equity;MCKESSON MEDICAL-SURGICAL TO;1453230080;;;;;;
OPK US Equity;OPKO HEALTH INC;1434265600;;30.69944954;;;;
AIRM US Equity;AIR METHODS CORP;1429210624;;;;;;
IPXL US Equity;IMPAX LABORATORIES INC;1399651328;;13.74573326;;;;
MGLN US Equity;MAGELLAN HEALTH INC;1354644224;;;;;;
VVUS US Equity;VIVUS INC;1349896320;73.53220367;22682.92773;;;;
SEM US Equity;SELECT MEDICAL HOLDINGS CORP;1325106432;;;;;;
CHE US Equity;CHEMED CORP;1323025664;;;;;;
MDCO US Equity;MEDICINES COMPANY;1289693824;;25.24819756;;;;
AKRX US Equity;AKORN INC;1275022208;;4.127294064;;;;
VOLC US Equity;VOLCANO CORP;1272583680;;13.91475201;;;;
NGBL US Equity;NOTIS GLOBAL INC;1261949696;;;;;;
MOH US Equity;MOLINA HEALTHCARE INC;1260544128;;;;;;
ABC LN Equity;ABCAM PLC;1243572736;;;;;;
AMRN US Equity;AMARIN CORP PLC -ADR;1211636096;84.10600281;;;;;
HTWR US Equity;HEARTWARE INTERNATIONAL INC;1210878080;;93.51325226;;;;
MASI US Equity;MASIMO CORP;1202448512;;10.17981243;;;;
IRWD US Equity;IRONWOOD PHARMACEUTICALS INC;1201318016;;24.32555771;;;;
ALGETA NO Equity;ALGETA ASA;1182458368;;44.75099182;;;;
ACHC US Equity;ACADIA HEALTHCARE CO INC;1177073536;;;;;;
LXRX US Equity;LEXICON PHARMACEUTICALS INC;1132347392;;5159.139648;;;;
GEVA US Equity;SYNAGEVA BIOPHARMA CORP;1125254400;;209.5246887;;;;
ESC US Equity;EMERITUS CORP;1115848448;;;;;;
AMP IM Equity;AMPLIFON SPA;1106429056;;0;;;;
NEOG US Equity;NEOGEN CORP;1081425792;;3.928100109;;;;
UDG LN Equity;UDG HEALTHCARE PLC;1072769280;;;;;;
IMGN US Equity;IMMUNOGEN INC;1072536384;;579.3204346;;;;
SRN IM Equity;SORIN SPA;1061580416;;;;;;
IONS US Equity;IONIS PHARMACEUTICALS INC;1056640768;60.46030045;315.0676575;;;;
IART US Equity;INTEGRA LIFESCIENCES HOLDING;1053963136;;6.237980843;;;;
SYR LN Equity;SYNERGY HEALTH LTD;1034707648;;;;;;
PODD US Equity;INSULET CORP;1022059200;;11.97947121;;;;
PBH US Equity;PRESTIGE BRANDS HOLDINGS INC;1011637184;;;;;;
ACOR US Equity;ACORDA THERAPEUTICS INC;998320384;;15.53650093;;;;
MEDIQ NA Equity;MEDIQ BV;990618688;;;;;;
MDAS US Equity;MEDASSETS INC;990374144;;4.415660858;;;;
PDLI US Equity;PDL BIOPHARMA INC;985129728;;0;;;;
ARTC US Equity;ARTHROCARE CORP;964389952;;9.413389206;;;;
TECN SW Equity;TECAN GROUP AG-REG;956634560;;9.254328728;;;;
ALNY US Equity;ALNYLAM PHARMACEUTICALS INC;956562752;;131.8336487;;;;
MDCA FP Equity;MEDICA SA;955332992;;;;;;
AMSG US Equity;AMSURG CORP;950698752;;;;;;
EVHC US Equity;ENVISION HEALTHCARE CORP;950698752;;;;;;
VHS US Equity;VANGUARD HEALTH SYSTEMS INC;947942976;;;;;;
BTCA US Equity;BACTOLAC PHARMACEUTICAL INC;946700032;;0;;;;
GMED US Equity;GLOBUS MEDICAL INC - A;942847488;;7.409986973;;;;
DXCM US Equity;DEXCOM INC;941603520;;45.83134842;;;;
HNGR US Equity;HANGER INC;937030720;;;;;;
MDMG LI Equity;MD MEDICAL GROUP INVEST-REGS;936808768;;;;;;
AUXL US Equity;AUXILIUM PHARMACEUTICALS INC;912278144;;14.90787315;;;;
ALOG US Equity;ANALOGIC CORP;908800448;;11.74134731;;;;
MOR GR Equity;MORPHOSYS AG;902781888;32.74399948;57.93193054;;;;
ICUI US Equity;ICU MEDICAL INC;888749376;;3.670536041;;;;
ELGX US Equity;ENDOLOGIX INC;882260544;;11.52232456;;;;
PLB CN Equity;PALADIN LABS INC;857253696;;2.322905064;;;;
NKTR US Equity;NEKTAR THERAPEUTICS;853401536;;184.7490845;;;;
DPH LN Equity;DECHRA PHARMACEUTICALS PLC;851259456;;;;;;
SRZ US Equity;SUNRISE SENIOR LIVING LLC;839490048;;;;;;
EXEL US Equity;EXELIXIS INC;839037824;58.62739944;230.4514313;;;;
GHDX US Equity;GENOMIC HEALTH INC;837627328;;20.91631317;;;;
VIVO US Equity;MERIDIAN BIOSCIENCE INC;836553792;;6.486015797;;;;
1321686D US Equity;WRIGHT MEDICAL GROUP INC;832746752;;5.991137981;;;;
DNDNQ US Equity;DENDREON CORP;816337408;84.89060211;23.91017151;;;;
ABAX US Equity;ABAXIS INC;814345024;;8.091193199;;;;
CNMD US Equity;CONMED CORP;796217216;;3.890919924;;;;
NPSP US Equity;SHIRE-NPS PHARMACEUTICALS IN;788490432;56.75189972;66.46063995;;;;
SRPT US Equity;SAREPTA THERAPEUTICS INC;784405120;95.8404007;144.0982361;;;;
BIO GR Equity;BIOTEST AG;776278592;;10.98376274;;;;
YPSN SW Equity;YPSOMED HOLDING AG-REG;776093376;;;;;;
GENP FP Equity;STALLERGENES;764922944;;;;;;
OFIX US Equity;ORTHOFIX INTERNATIONAL NV;759875264;;5.976366043;;;;
AB FP Equity;AB SCIENCE SA;758349184;;;;;;
UAM US Equity;UNIVERSAL AMERICAN CORP;758236736;;;;;;
HALO US Equity;HALOZYME THERAPEUTICS INC;756251200;;365.6226196;;;;
BOI FP Equity;BOIRON SA;742497088;;;;;;
GDS FP Equity;RAMSAY GENERALE DE SANTE;726603200;;;;;;
AFFY US Equity;AFFYMAX INC;705788096;62.54159927;83.897995;;;;
WMGI US Equity;WRIGHT MEDICAL GROUP NV;700557760;;9.066620827;;;;
LMNX US Equity;LUMINEX CORP;698251456;;21.39389038;;;;
ALKB DC Equity;ALK-ABELLO A/S;696938304;;18.58552551;;;;
ALCAR FP Equity;CARMAT;694473408;;;;;;
SNTS US Equity;SANTARUS INC;693575808;;11.29870129;;;;
GEN DC Equity;GENMAB A/S;692343232;;109.7837372;;;;
OSSR IR Equity;OSSUR HF;688037312;;5.614258766;;;;
EXAS US Equity;EXACT SCIENCES CORP;675299968;;1012.644775;;;;
NUVA US Equity;NUVASIVE INC;672936704;;5.346012115;;;;
PRON NO Equity;PRONOVA BIOPHARMA AS;667327872;;4.95395422;;;;
SPPI US Equity;SPECTRUM PHARMACEUTICALS INC;666051392;72.19259644;14.74899292;;;;
CPTS US Equity;BAYER ESSURE INC;665004928;;6.68076086;;;;
NXTM US Equity;NXSTAGE MEDICAL INC;664743360;;6.989141941;;;;
IPCM US Equity;IPC HEALTHCARE INC;662477952;;;;;;
EXE CN Equity;EXTENDICARE INC;659832320;;0;;;;
NHC US Equity;NATIONAL HEALTHCARE CORP;658421056;;;;;;
IDIX US Equity;IDENIX PHARMACEUTICALS LLC;649331136;87.54180145;41.76045609;;;;
AEGR US Equity;AEGERION PHARMACEUTICALS INC;646575488;;;;;;
FAGR BB Equity;FAGRON;640297472;;;;;;
ITMN US Equity;INTERMUNE INC;639692160;79.29779816;347.4250183;;;;
ACHN US Equity;ACHILLION PHARMACEUTICALS;636934400;78.70230103;;;;;
QDEL US Equity;QUIDEL CORP;622650112;;15.41002464;;;;
MDGL US Equity;MADRIGAL PHARMACEUTICALS INC;621307584;;;;;;
EGIS HB Equity;EGIS PHARMACEUTICALS PLC;620632448;;11.33849144;;;;
BIOS US Equity;BIOSCRIP INC;612740800;;;;;;
MNTA US Equity;MOMENTA PHARMACEUTICALS INC;609481728;57.07799911;396.5699768;;;;
1280452D CN Equity;CML HEALTHCARE INC;600751808;;;;;;
KORI FP Equity;KORIAN;597487616;;;;;;
MAKO US Equity;MAKO SURGICAL CORP;590264768;60.8022995;17.04424667;;;;
MMSI US Equity;MERIT MEDICAL SYSTEMS INC;589811712;;7.400919914;;;;
PCZ PW Equity;PCZ SA;586542208;;;;;;
ENSG US Equity;ENSIGN GROUP INC/THE;585671616;;;;;;
ACTI SS Equity;ACTIVE BIOTECH AB;581973056;;213.0653229;;;;
KND US Equity;KINDRED HEALTHCARE INC;576538304;;;;;;
RIGL US Equity;RIGEL PHARMACEUTICALS INC;575595776;;;;;;
EBS US Equity;EMERGENT BIOSOLUTIONS INC;575054848;;41.13106537;;;;
MACK US Equity;MERRIMACK PHARMACEUTICALS IN;573564736;;272.7633972;;;;
PCRX US Equity;PACIRA PHARMACEUTICALS INC;568713152;;41.56257248;;;;
MNKD US Equity;MANNKIND CORP;567745792;87.28949738;72722.85938;;;;
ICPT US Equity;INTERCEPT PHARMACEUTICALS IN;564395008;;634.2444458;;;;
GLPG NA Equity;GALAPAGOS NV;563105920;;;;;;
ASCW US Equity;ASC BIOSCIENCES INC;558900992;;;;;;
KYTH US Equity;KYTHERA BIOPHARMACEUTICALS I;552536896;;;;;;
MAPP US Equity;MAP PHARMACEUTICALS INC;552243136;;894.6469116;;;;
ITGR US Equity;INTEGER HOLDINGS CORP;550683392;;8.206272125;;;;
BANB SW Equity;BACHEM HOLDING AG-REG B;540909120;;;;;;
SQNM US Equity;SEQUENOM INC;540640640;71.86270142;57.94862747;;;;
PBYI US Equity;PUMA BIOTECHNOLOGY INC;537468736;;;;;;
ABMD US Equity;ABIOMED INC;533172864;;15.64529514;;;;
CSU US Equity;CAPITAL SENIOR LIVING CORP;526852384;;;;;;
IVC US Equity;INVACARE CORP;520519328;;;;;;
SPNC US Equity;SPECTRANETICS CORP;512573664;;11.86772633;;;;
DVAX US Equity;DYNAVAX TECHNOLOGIES CORP;509315808;;447.11203;;;;
1403366D SW Equity;COSMO PHARMACEUTICALS SA;507950176;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
