Ticker;Name;Market Cap;12M IVOL 100% Mny;R&D/Net Sales:Q;;;;
DHR US Equity;DANAHER CORP;32285775872;31.26479912;6.409833908;;;;
ENDP US Equity;ENDO INTERNATIONAL PLC;4034361088;36.86449814;5.781223774;;;;
MYL US Equity;MYLAN NV;9152949248;37.44210052;4.496064186;;;;
PHIA NA Equity;KONINKLIJKE PHILIPS NV;21288251392;31.26399994;7.211717129;;;;
SAZ GR Equity;STADA ARZNEIMITTEL AG;1468898304;37.27780151;3.109838963;;;;
PRGO US Equity;PERRIGO CO PLC;9102112768;36.27880096;2.707587957;;;;
BAX US Equity;BAXTER INTERNATIONAL INC;27900094464;26.86630058;6.869790077;;;;
SYK US Equity;STRYKER CORP;19022675968;29.20249939;6.006893158;;;;
ZBH US Equity;ZIMMER BIOMET HOLDINGS INC;9571635200;29.67950058;5.913718224;;;;
GRF SM Equity;GRIFOLS SA;4825315840;31.60560036;4.949500084;;;;
GETIB SS Equity;GETINGE AB-B SHS;6039902720;25.41040039;5.322647095;;;;
FRE GR Equity;FRESENIUS SE & CO KGAA;15118175232;23.86879921;1.566707015;;;;
FME GR Equity;FRESENIUS MEDICAL CARE AG &;20623323136;22.25209999;0.851673007;;;;
RHK GR Equity;RHOEN-KLINIKUM AG;2637068544;25.67060089;0;;;;
ROG VX Equity;ROCHE HOLDING AG-GENUSSCHEIN;1.47549E+11;22.23180008;;;;;
UNH US Equity;UNITEDHEALTH GROUP INC;54026223616;31.79019928;;;;;
CELG US Equity;CELGENE CORP;30009714688;29.81010056;28.55312729;;;;
ANTM US Equity;ANTHEM INC;23045791744;31.50009918;;;;;
ESRX US Equity;EXPRESS SCRIPTS HOLDING CO;21742043136;40.85570145;;;;;
COV US Equity;COVIDIEN LTD;21714075648;;5.425601006;;;;
MHS US Equity;MEDCO HEALTH SOLUTIONS INC;21636626432;;0;;;;
SYST VX Equity;SYNTHES INC-144A/REGS;19929042944;14.0230999;;;;;
SHP LN Equity;SHIRE PLC;19566397440;;18.55261993;;;;
MCK US Equity;MCKESSON CORP;19131633664;26.99040031;;;;;
TMO US Equity;THERMO FISHER SCIENTIFIC INC;17011251200;;2.919118881;;;;
BDX US Equity;BECTON DICKINSON AND CO;16056625152;;6.14659214;;;;
AET US Equity;AETNA INC;15285436416;32.69869995;;;;;
EI FP Equity;ESSILOR INTERNATIONAL;15070486528;21.09449959;;;;;
HUM US Equity;HUMANA INC;14324568064;31.04030037;;;;;
CAH US Equity;CARDINAL HEALTH INC;14030999552;26.74760056;;;;;
VRX CN Equity;VALEANT PHARMACEUTICALS INTE;13973662720;;2.909833908;;;;
ALXN US Equity;ALEXION PHARMACEUTICALS INC;13238017024;;17.92087173;;;;
CI US Equity;CIGNA CORP;11989476352;35.33110046;;;;;
VRUS US Equity;GILEAD PHARMASSET LLC;9699253248;;13484.07617;;;;
HCA US Equity;HCA HEALTHCARE INC;9617357824;47.14609909;;;;;
ABC US Equity;AMERISOURCEBERGEN CORP;9607794688;28.44239998;;;;;
DGX US Equity;QUEST DIAGNOSTICS INC;9159498752;;;;;;
SN/ LN Equity;SMITH & NEPHEW PLC;8666690560;;4.166666985;;;;
LH US Equity;LABORATORY CRP OF AMER HLDGS;8519626752;;;;;;
UCB BB Equity;UCB SA;7725713920;32.49580002;;;;;
AGN US Equity;ALLERGAN PLC;7672737792;;6.786242962;;;;
VAR US Equity;VARIAN MEDICAL SYSTEMS INC;7556018688;;6.105701923;;;;
BCR US Equity;CR BARD INC;7334395392;;6.521134853;;;;
DVA US Equity;DAVITA INC;7088235008;32.39459991;;;;;
SOON VX Equity;SONOVA HOLDING AG-REG;6961797632;28.78949928;;;;;
VRTX US Equity;VERTEX PHARMACEUTICALS INC;6926483456;52.00130081;28.67900467;;;;
WAT US Equity;WATERS CORP;6635376128;;5.141970158;;;;
PLL US Equity;PALL CORP;6595738624;;2.967231035;;;;
COLOB DC Equity;COLOPLAST-B;6480577536;;3.422792912;;;;
HSIC US Equity;HENRY SCHEIN INC;5821953024;;;;;;
CFN US Equity;CAREFUSION CORP;5707477504;;4.620852947;;;;
REGN US Equity;REGENERON PHARMACEUTICALS;5131471360;53.29629898;124.3997574;;;;
XRAY US Equity;DENTSPLY SIRONA INC;4953048064;;;;;;
WDH DC Equity;WILLIAM DEMANT HOLDING;4858761216;;;;;;
MTD US Equity;METTLER-TOLEDO INTERNATIONAL;4665287680;;5.002046108;;;;
ATLN SW Equity;ACTELION LTD-REG;4479750656;44.14030075;25.55834007;;;;
CVH US Equity;COVENTRY HEALTH CARE INC;4381713408;;;;;;
IDXX US Equity;IDEXX LABORATORIES INC;4321204224;;6.448162079;;;;
EKTAB SS Equity;ELEKTA AB-B SHS;4096956416;;8.264463425;;;;
OCR US Equity;OMNICARE INC;3939057920;;;;;;
BMRN US Equity;BIOMARIN PHARMACEUTICAL INC;3926691072;;51.6438179;;;;
VIFN VX Equity;VIFOR PHARMA AG;3804996096;34.22740173;;;;;
RMD US Equity;RESMED INC;3736141824;;8.325338364;;;;
UHS US Equity;UNIVERSAL HEALTH SERVICES-B;3727052800;;;;;;
0967702D US Equity;HEALTHSPRING INC;3703931392;;;;;;
LUN DC Equity;H LUNDBECK A/S;3693192960;47.75099945;27.72327042;;;;
MD US Equity;MEDNAX INC;3522117120;;;;;;
CCT CN Equity;CATAMARAN CORP;3512088832;;0.279502004;;;;
COO US Equity;COOPER COS INC/THE;3374142208;;3.252351999;;;;
PDCO US Equity;PATTERSON COS INC;3271598336;;0;;;;
QGEN US Equity;QIAGEN N.V.;3233170944;;11.30069065;;;;
LONN VX Equity;LONZA GROUP AG-REG;3128865024;29.68219948;;;;;
SLXP US Equity;SALIX PHARMACEUTICALS LTD;2829590784;;16.96718597;;;;
AGP US Equity;AMERIGROUP CORP;2826174464;;;;;;
BIM FP Equity;BIOMERIEUX;2824531456;39.47829819;;;;;
ONXX US Equity;ONYX PHARMACEUTICALS INC;2796367104;54.96089935;78.00003052;;;;
CVD US Equity;COVANCE INC;2777892352;;;;;;
ORNBV FH Equity;ORION OYJ-CLASS B;2762828544;;9.207404137;;;;
UTHR US Equity;UNITED THERAPEUTICS CORP;2756309760;;29.45990372;;;;
0991739D US Equity;GEN-PROBE INC;2749925376;;20.02832031;;;;
STMN SW Equity;STRAUMANN HOLDING AG-REG;2707106304;27.92239952;;;;;
CLS1 GR Equity;MCKESSON EUROPE AG;2698303232;35.62810135;;;;;
BIO US Equity;BIO-RAD LABORATORIES-A;2697016064;;8.787177086;;;;
IPN FP Equity;IPSEN;2646963456;;;;;;
RICHT HB Equity;RICHTER GEDEON NYRT;2625646848;;9.599281311;;;;
QCOR US Equity;QUESTCOR PHARMACEUTICALS;2608167936;;6.980825901;;;;
CHSI US Equity;CATALYST HEALTH SOLUTIONS IN;2601336320;;;;;;
TECH US Equity;BIO-TECHNE CORP;2525667840;;8.591938019;;;;
HNT US Equity;HEALTH NET INC/OLD;2523862272;;;;;;
TFX US Equity;TELEFLEX INC;2495593984;;3.314142942;;;;
SIRO US Equity;SIRONA DENTAL SYSTEMS INC;2457564160;;6.163247108;;;;
KRKG SV Equity;KRKA;2419574528;;9.540203094;;;;
LNCR US Equity;LINCARE HOLDINGS INC;2276553728;;;;;;
PKI US Equity;PERKINELMER INC;2261670144;;6.663287163;;;;
ALKS US Equity;ALKERMES PLC;2256239872;;39.12306595;;;;
WCG US Equity;WELLCARE HEALTH PLANS INC;2246726912;;;;;;
THC US Equity;TENET HEALTHCARE CORP;2228210432;50.67359924;;;;;
CPHD US Equity;CEPHEID;2204170240;;21.68116951;;;;
BKD US Equity;BROOKDALE SENIOR LIVING INC;2102658048;;;;;;
MRX US Equity;MEDICIS PHARMACEUTICAL CORP;2097828992;;15.55927372;;;;
HRC US Equity;HILL-ROM HOLDINGS INC;2079087360;;3.599627972;;;;
BRKR US Equity;BRUKER CORP;2059848320;;10.39675045;;;;
THOR US Equity;THORATEC LLC;2011180288;;15.86309814;;;;
CNC US Equity;CENTENE CORP;1994492800;;;;;;
PHST RM Equity;PHARMSTANDARD PJSC;1970626688;;;;;;
VPHM US Equity;SHIRE VIROPHARMA INC;1932169984;;16.03780174;;;;
ARIA US Equity;ARIAD PHARMACEUTICALS INC;1929918976;63.37070084;78.45105743;;;;
SGEN US Equity;SEATTLE GENETICS INC;1922413824;55.09619904;198.7806091;;;;
INCY US Equity;INCYTE CORP;1895845504;;265.7847595;;;;
INVA US Equity;INNOVIVA INC;1881333120;;432.8564758;;;;
HMA US Equity;HEALTH MANAGEMENT ASSOCIATES;1872737664;;;;;;
ALGN US Equity;ALIGN TECHNOLOGY INC;1863473024;;7.090092182;;;;
LPNT US Equity;LIFEPOINT HEALTH INC;1788939648;;;;;;
MYGN US Equity;MYRIAD GENETICS INC;1774208512;;7.700177193;;;;
OMI US Equity;OWENS & MINOR INC;1762666880;;;;;;
ORP FP Equity;ORPEA;1729835392;;;;;;
1339679D US Equity;STERIS CORP;1728552192;;1.763281941;;;;
STE US Equity;STERIS PLC;1728552192;;2.601347923;;;;
AFX GR Equity;CARL ZEISS MEDITEC AG - BR;1719756544;;12.63434887;;;;
WOOF US Equity;VCA INC;1712360448;;;;;;
HGSI US Equity;HUMAN GENOME SCIENCES INC;1704691968;;113.9204025;;;;
HLS US Equity;HEALTHSOUTH CORP;1683182336;;;;;;
AMLN US Equity;AMYLIN PHARMACEUTICALS LLC;1664700544;;26.61118889;;;;
MDVN US Equity;MEDIVATION INC;1609838336;61.09659958;125.2074966;;;;
CYH US Equity;COMMUNITY HEALTH SYSTEMS INC;1597617280;;;;;;
BTG LN Equity;BTG PLC;1592305152;;;;;;
HAE US Equity;HAEMONETICS CORP/MASS;1529367424;;5.767784119;;;;
REC IM Equity;RECORDATI SPA;1513681664;;7.24386692;;;;
TMH US Equity;TEAM HEALTH HOLDINGS INC;1445874048;;;;;;
OPK US Equity;OPKO HEALTH INC;1422334336;;48.49419785;;;;
MGLN US Equity;MAGELLAN HEALTH INC;1408331648;;;;;;
DIA IM Equity;DIASORIN SPA;1406885504;;5.086728096;;;;
ZOLL US Equity;ZOLL MEDICAL CORP;1403518464;;7.075661182;;;;
VIRP FP Equity;VIRBAC SA;1354134272;;;;;;
CRL US Equity;CHARLES RIVER LABORATORIES;1351211648;;;;;;
IPXL US Equity;IMPAX LABORATORIES INC;1339899136;;15.71894646;;;;
WST US Equity;WEST PHARMACEUTICAL SERVICES;1279548800;;2.622616053;;;;
PSSI US Equity;MCKESSON MEDICAL-SURGICAL TO;1275209728;;;;;;
ACIBD TI Equity;ACIBADEM SAGLIK HIZMETLERI V;1257561344;;0;;;;
SEM US Equity;SELECT MEDICAL HOLDINGS CORP;1255956608;;;;;;
VOLC US Equity;VOLCANO CORP;1251986816;;16.23934555;;;;
PRXL US Equity;PAREXEL INTERNATIONAL CORP;1227084160;;;;;;
IRWD US Equity;IRONWOOD PHARMACEUTICALS INC;1203409920;;187.4693146;;;;
1248911D US Equity;PAR PHARMACEUTICAL COS INC;1194072192;;4.462357998;;;;
DRW3 GR Equity;DRAEGERWERK AG - PREF;1173310464;;7.400113106;;;;
ALM SM Equity;ALMIRALL SA;1143050624;;;;;;
DNDNQ US Equity;DENDREON CORP;1132079232;84.09349823;31.75914383;;;;
OME BB Equity;OMEGA PHARMA;1129692416;;;;;;
MASI US Equity;MASIMO CORP;1121161600;;9.008073807;;;;
DIM FP Equity;SARTORIUS STEDIM BIOTECH;1081053952;;5.95813179;;;;
AIRM US Equity;AIR METHODS CORP;1073207552;;;;;;
AKRX US Equity;AKORN INC;1054582976;;8.470697403;;;;
MAKO US Equity;MAKO SURGICAL CORP;1050142720;67.98239899;25.25232315;;;;
ABC LN Equity;ABCAM PLC;1038966912;;;;;;
ALGETA NO Equity;ALGETA ASA;1036008576;;53.42884445;;;;
UAM US Equity;UNIVERSAL AMERICAN CORP;1035552320;;;;;;
ICLR US Equity;ICON PLC;1029342784;;;;;;
MOH US Equity;MOLINA HEALTHCARE INC;1020400576;;;;;;
PCYC US Equity;PHARMACYCLICS INC;1018139968;62.94520187;30400;;;;
CHE US Equity;CHEMED CORP;1018131648;;;;;;
AMRN US Equity;AMARIN CORP PLC -ADR;1017273088;111.450798;;;;;
MDCO US Equity;MEDICINES COMPANY;1010297344;;21.98339081;;;;
HALO US Equity;HALOZYME THERAPEUTICS INC;986107072;;58.9054985;;;;
NXTM US Equity;NXSTAGE MEDICAL INC;981482688;;6.060498238;;;;
HTWR US Equity;HEARTWARE INTERNATIONAL INC;969691520;;59.53712082;;;;
AUXL US Equity;AUXILIUM PHARMACEUTICALS INC;958910016;;21.22102165;;;;
AMP IM Equity;AMPLIFON SPA;935762240;;0;;;;
CYBX US Equity;CYBERONICS INC;925249920;;11.37507534;;;;
LIVN US Equity;LIVANOVA PLC;925249920;;16.55166245;;;;
MEDIQ NA Equity;MEDIQ BV;922465856;;0;;;;
LMNX US Equity;LUMINEX CORP;894543040;;17.55383492;;;;
PODD US Equity;INSULET CORP;892425216;;10.4005022;;;;
IMGN US Equity;IMMUNOGEN INC;885127680;;676.6955566;;;;
ARTC US Equity;ARTHROCARE CORP;871599168;;9.652083397;;;;
PDLI US Equity;PDL BIOPHARMA INC;866974464;;0;;;;
VVUS US Equity;VIVUS INC;866600512;109.7360992;;;;;
INHX US Equity;INHIBITEX LLC;856530944;;449.5361633;;;;
1280452D CN Equity;CML HEALTHCARE INC;853438080;;;;;;
SPPI US Equity;SPECTRUM PHARMACEUTICALS INC;839870208;;14.47946072;;;;
PLB CN Equity;PALADIN LABS INC;829445888;;5.043643951;;;;
IART US Equity;INTEGRA LIFESCIENCES HOLDING;826897600;;6.522243977;;;;
ITMN US Equity;INTERMUNE INC;825395776;85.70110321;325.9705505;;;;
AMSG US Equity;AMSURG CORP;816096192;;;;;;
EVHC US Equity;ENVISION HEALTHCARE CORP;816096192;;;;;;
SRT GR Equity;SARTORIUS AG;810321408;;6.020245075;;;;
MDCA FP Equity;MEDICA SA;807089984;;;;;;
IDIX US Equity;IDENIX PHARMACEUTICALS LLC;796285952;;386.2774963;;;;
THR BB Equity;THROMBOGENICS NV;793956544;;;;;;
VHS US Equity;VANGUARD HEALTH SYSTEMS INC;785442752;;;;;;
ESC US Equity;EMERITUS CORP;776913472;;;;;;
VIVO US Equity;MERIDIAN BIOSCIENCE INC;776912640;;6.048513889;;;;
TECN SW Equity;TECAN GROUP AG-REG;774189952;;9.254328728;;;;
IPCM US Equity;IPC HEALTHCARE INC;751838016;;;;;;
SONO US Equity;FUJIFILM SONOSITE INC;750738368;;14.14989662;;;;
GHDX US Equity;GENOMIC HEALTH INC;750078976;;18.46209908;;;;
AVEO US Equity;AVEO PHARMACEUTICALS INC;743053760;;560.6136475;;;;
YPSN SW Equity;YPSOMED HOLDING AG-REG;741167040;;;;;;
GENP FP Equity;STALLERGENES;735695104;;;;;;
SRN IM Equity;SORIN SPA;735226816;;;;;;
SYR LN Equity;SYNERGY HEALTH LTD;726560640;;;;;;
NEOG US Equity;NEOGEN CORP;720855040;;3.80922699;;;;
IONS US Equity;IONIS PHARMACEUTICALS INC;719048256;;192.7485199;;;;
CNMD US Equity;CONMED CORP;716675584;;4.062749863;;;;
ABMD US Equity;ABIOMED INC;712321408;;21.91125679;;;;
WMGI US Equity;WRIGHT MEDICAL GROUP NV;706737600;;7.486621857;;;;
ALOG US Equity;ANALOGIC CORP;700977792;;12.95383358;;;;
EXE CN Equity;EXTENDICARE INC;700546816;;0;;;;
OSSR IR Equity;OSSUR HF;685087360;;4.748556137;;;;
MITI US Equity;AMGEN ROCKVILLE INC;661889088;;429.3069458;;;;
ELGX US Equity;ENDOLOGIX INC;661725568;;16.26759911;;;;
GDS FP Equity;RAMSAY GENERALE DE SANTE;658166848;;;;;;
1321686D US Equity;WRIGHT MEDICAL GROUP INC;648893888;;5.727509975;;;;
OFIX US Equity;ORTHOFIX INTERNATIONAL NV;648623040;;4.528591156;;;;
NKTR US Equity;NEKTAR THERAPEUTICS;640216256;;114.5928802;;;;
HNGR US Equity;HANGER INC;629062400;;;;;;
DXCM US Equity;DEXCOM INC;628520896;;45.09148788;;;;
UDG LN Equity;UDG HEALTHCARE PLC;625477888;;;;;;
ICUI US Equity;ICU MEDICAL INC;622381504;;2.454942942;;;;
LXRX US Equity;LEXICON PHARMACEUTICALS INC;619420160;;5536.619629;;;;
BIO GR Equity;BIOTEST AG;616931776;;13.73737431;;;;
EXEL US Equity;EXELIXIS INC;614061312;;29.20746422;;;;
KND US Equity;KINDRED HEALTHCARE INC;613471232;;;;;;
EBS US Equity;EMERGENT BIOSOLUTIONS INC;605445184;;49.71920776;;;;
ABAX US Equity;ABAXIS INC;599802560;;7.515303135;;;;
SGNT US Equity;SAGENT PHARMACEUTICALS INC;585505216;;8.381580353;;;;
SOBI SS Equity;SWEDISH ORPHAN BIOVITRUM AB;581983808;;21.76246834;;;;
NHC US Equity;NATIONAL HEALTHCARE CORP;579560768;;;;;;
OPTR US Equity;OPTIMER PHARMACEUTICALS LLC;570938496;;94.14929199;;;;
PBH US Equity;PRESTIGE BRANDS HOLDINGS INC;568383296;;;;;;
EGIS HB Equity;EGIS PHARMACEUTICALS PLC;567667200;;9.173645973;;;;
NPSP US Equity;SHIRE-NPS PHARMACEUTICALS IN;567275136;;82.22023773;;;;
ALKB DC Equity;ALK-ABELLO A/S;566846272;;21.2890625;;;;
RIGL US Equity;RIGEL PHARMACEUTICALS INC;562111232;;397.6119385;;;;
MMSI US Equity;MERIT MEDICAL SYSTEMS INC;560864128;;5.969472885;;;;
BOI FP Equity;BOIRON SA;557385792;;;;;;
MDAS US Equity;MEDASSETS INC;540954816;;4.716560841;;;;
DPH LN Equity;DECHRA PHARMACEUTICALS PLC;537621056;;;;;;
NUVA US Equity;NUVASIVE INC;531853216;;7.59482193;;;;
ACHN US Equity;ACHILLION PHARMACEUTICALS;531446976;;13460.9375;;;;
MOR GR Equity;MORPHOSYS AG;525028800;;79.66246033;;;;
NDN CN Equity;NORDION INC;524627360;;2.612350941;;;;
KORI FP Equity;KORIAN;524248768;;;;;;
ITGR US Equity;INTEGER HOLDINGS CORP;517719040;;8.405837059;;;;
ENSG US Equity;ENSIGN GROUP INC/THE;516641312;;;;;;
DVAX US Equity;DYNAVAX TECHNOLOGIES CORP;508660512;;1003.151611;;;;
HITK US Equity;HI-TECH PHARMACAL CO INC;505181088;;4.339341164;;;;
QDEL US Equity;QUIDEL CORP;503061888;;18.52724457;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
